Word form,Total count,POS tags and their frequency,Word form,Total count,POS tags and their frequency,Grammatically disjoint,Grammatically identical,Min freq
enginn,2704,"['foken', 2695, 'nkeng', 7, 'nkeog', 1, 'lkensf', 1]",engin,1551,"['foven', 947, 'fohfn', 322, 'fohfo', 265, 'x', 9, 'nhfog', 5, 'nhfn', 2, 'nveng', 1]",TRUE,FALSE,1551
englanna,5,"['nkfeg', 5]",englana,6,"['nkfog', 6]",TRUE,FALSE,5
englendinganna,1,"['nkfeg', 1]",englendingana,2,"['nkfog', 2]",TRUE,FALSE,1
erfiðleikanna,2,"['nkfeg', 2]",erfiðleikana,13,"['nkfog', 13]",TRUE,FALSE,2
erfingjanna,2,"['nkfeg', 2]",erfingjana,2,"['nkfog', 2]",TRUE,FALSE,2
eyrinn,2,"['nkeog', 2]",eyrin,2,"['nveng', 2]",TRUE,FALSE,2
eysteinn,29,"['nkens', 29]",eystein,2,"['nkeos', 2]",TRUE,FALSE,2
étinn,2,"['lkensf', 2]",étin,6,"['sþgven', 5, 'lhfnsf', 1]",TRUE,FALSE,2
falinn,20,"['lkensf', 11, 'sþgken', 7, 'lkeosf', 1, 'nkeog', 1]",falin,43,"['sþgven', 22, 'sþghfn', 12, 'lvensf', 8, 'lhfnsf', 1]",TRUE,FALSE,20
fallinn,60,"['lkensf', 49, 'sþgken', 8, 'lkeosf', 3]",fallin,62,"['sþghfn', 16, 'lvensf', 14, 'sþgven', 14, 'x', 10, 'lhfnsf', 8]",TRUE,FALSE,60
fanganna,18,"['nkfeg', 18]",fangana,16,"['nkfog', 16]",TRUE,FALSE,16
fanginn,30,"['nkeng', 28, 'lkensf', 2]",fangin,1,"['lvensf', 1]",TRUE,FALSE,1
farinn,885,"['sþgken', 829, 'lkensf', 51, 'lkeosf', 5]",farin,787,"['sþgven', 698, 'sþghfn', 83, 'lvensf', 2, 'lhfnsf', 2, 'lkensf', 1, 'x', 1]",FALSE,FALSE,787
farmanna,5,"['nkfe', 4, 'nhees', 1]",farmana,1,"['nkfog', 1]",TRUE,FALSE,1
farþeganna,14,"['nkfeg', 14]",farþegana,10,"['nkfog', 10]",TRUE,FALSE,10
fasistanna,4,"['nkfeg', 4]",fasistana,1,"['nkfog', 1]",TRUE,FALSE,1
fastráðinn,2,"['lkensf', 1, 'lkeosf', 1]",fastráðin,1,"['lvensf', 1]",TRUE,FALSE,1
fábrotinn,4,"['lkensf', 3, 'lkeosf', 1]",fábrotin,2,"['lvensf', 1, 'lhfnsf', 1]",TRUE,FALSE,2
fáeinna,6,"['fohfe', 6]",fáeina,31,"['fokfo', 31]",TRUE,FALSE,6
fáfarinn,2,"['lkeosf', 2]",fáfarin,1,"['lhfosf', 1]",TRUE,FALSE,1
fáskiptinn,9,"['lkensf', 9]",fáskiptin,1,"['lvensf', 1]",TRUE,FALSE,1
fátæklinganna,5,"['nkfeg', 5]",fátæklingana,2,"['nkfog', 2]",TRUE,FALSE,2
feðganna,11,"['nkfeg', 11]",feðgana,5,"['nkfog', 5]",TRUE,FALSE,5
feginn,203,"['lkensf', 200, 'lkeosf', 3]",fegin,175,"['lvensf', 165, 'lhfnsf', 10]",TRUE,FALSE,175
feiminn,79,"['lkensf', 78, 'lkeosf', 1]",feimin,65,"['lvensf', 52, 'lhfnsf', 11, 'nveng', 1, 'lhfosf', 1]",TRUE,FALSE,65
feitlaginn,19,"['lkensf', 19]",feitlagin,12,"['lvensf', 12]",TRUE,FALSE,12
fenginn,78,"['sþgken', 71, 'nkeog', 6, 'lkeosf', 1]",fengin,55,"['sþgven', 40, 'sþghfn', 11, 'lvensf', 2, 'lhfosf', 2]",TRUE,FALSE,55
ferðbúinn,9,"['lkensf', 8, 'lkeosf', 1]",ferðbúin,11,"['lvensf', 8, 'lhfnsf', 3]",TRUE,FALSE,9
félaganna,51,"['nhfeg', 44, 'nkfeg', 7]",félagana,14,"['nkfog', 14]",TRUE,FALSE,14
fiskanna,2,"['nkfeg', 2]",fiskana,18,"['nkfog', 18]",TRUE,FALSE,2
fiskinn,104,"['nkeog', 103, 'lkensf', 1]",fiskin,1,"['nveng', 1]",TRUE,FALSE,1
fiskstofnanna,1,"['nkfeg', 1]",fiskstofnana,1,"['nkfog', 1]",TRUE,FALSE,1
fínn,80,"['lkensf', 80]",fín,131,"['lvensf', 105, 'lhfosf', 13, 'lhfnsf', 11, 'nvfns', 2]",TRUE,FALSE,80
fínna,8,"['x', 8]",fína,107,"['lveosf', 25, 'lkfosf', 17, 'lheovf', 14, 'lheþvf', 14, 'lkeovf', 8, 'lkeþvf', 6, 'lhenvf', 6, 'lheevf', 5, 'nven', 5, 'lvenvf', 4, 'sfg1en', 2, 'sfg3fn', 1]",TRUE,FALSE,8
fínni,21,"['lveþsf', 10, 'lkenvm', 2, 'lkfþvm', 2, 'lhfnvm', 1, 'lvenvm', 1, 'lvfovm', 1, 'lhfþvm', 1, 'lvfþvm', 1, 'lkeþvm', 1, 'lkfnvm', 1]",fíni,3,"['lkenvf', 2, 'svg3en', 1]",TRUE,FALSE,3
fjarrænn,5,"['lkensf', 5]",fjarræn,5,"['lhfnsf', 2, 'lvensf', 2, 'lhfosf', 1]",TRUE,FALSE,5
fjarrænna,1,"['lhfesf', 1]",fjarræna,2,"['lveosf', 2]",TRUE,FALSE,1
fjarsýnn,2,"['lkensf', 2]",fjarsýn,1,"['nveo', 1]",TRUE,FALSE,1
fjórmenninganna,11,"['nkfeg', 11]",fjórmenningana,2,"['nkfog', 2]",TRUE,FALSE,2
fjölmiðlanna,2,"['nkfeg', 2]",fjölmiðlana,1,"['nkfog', 1]",TRUE,FALSE,1
fjötranna,1,"['nvfeg', 1]",fjötrana,3,"['nkfog', 3]",TRUE,FALSE,1
fleginn,5,"['lkensf', 5]",flegin,3,"['lvensf', 3]",TRUE,FALSE,3
flekanna,16,"['nkfeg', 16]",flekana,8,"['nkfog', 8]",TRUE,FALSE,8
floginn,8,"['lkensf', 7, 'lkeosf', 1]",flogin,9,"['sþgven', 6, 'nhfng', 1, 'nhfog', 1, 'lhfnsf', 1]",TRUE,FALSE,8
flokkanna,11,"['nkfeg', 11]",flokkana,2,"['nkfog', 2]",TRUE,FALSE,2
flóinn,1,"['nkeng', 1]",flóin,1,"['nveng', 1]",TRUE,FALSE,1
flókinn,14,"['lkeosf', 7, 'lkensf', 5, 'nkeng', 2]",flókin,47,"['lvensf', 24, 'lhfnsf', 19, 'lhfosf', 4]",TRUE,FALSE,14
flutninganna,3,"['nkfeg', 3]",flutningana,9,"['nkfog', 9]",TRUE,FALSE,3
flúinn,5,"['sþgken', 4, 'lkensf', 1]",flúin,5,"['lvensf', 5]",TRUE,FALSE,5
fokinn,1,"['lkensf', 1]",fokin,4,"['lvensf', 2, 'lhfnsf', 2]",TRUE,FALSE,1
forboðinn,1,"['lkensf', 1]",forboðin,2,"['nhfng', 1, 'nhfog', 1]",TRUE,FALSE,1
foreldranna,30,"['nkfeg', 30]",foreldrana,20,"['nkfog', 20]",TRUE,FALSE,20
forfallinn,6,"['lkensf', 6]",forfallin,2,"['lvensf', 2]",TRUE,FALSE,2
forvitinn,46,"['lkensf', 43, 'lkeosf', 3]",forvitin,52,"['lvensf', 43, 'lhfnsf', 6, 'lhfosf', 3]",TRUE,FALSE,46
fossanna,2,"['nkfeg', 2]",fossana,1,"['nkfog', 1]",TRUE,FALSE,1
fólginn,31,"['sþgken', 28, 'lkensf', 3]",fólgin,84,"['sþgven', 70, 'lhfnsf', 10, 'lvensf', 4]",TRUE,FALSE,31
fóstrann,2,"['nkeog', 2]",fóstran,10,"['nveng', 10]",TRUE,FALSE,2
fótstiginn,1,"['lkeosf', 1]",fótstigin,1,"['nhfog', 1]",TRUE,FALSE,1
framhleypinn,1,"['lkensf', 1]",framhleypin,2,"['lvensf', 2]",TRUE,FALSE,1
framinn,11,"['sþgken', 8, 'nkeng', 3]",framin,10,"['sþghfn', 7, 'lvensf', 3]",TRUE,FALSE,10
framliðinn,3,"['lkensf', 2, 'lkeosf', 1]",framliðin,4,"['lvensf', 3, 'lhfosf', 1]",TRUE,FALSE,3
framsýnn,6,"['lkensf', 6]",framsýn,1,"['lhfnsf', 1]",TRUE,FALSE,1
framsýnni,2,"['lkfþvm', 1, 'lhfnvm', 1]",framsýni,7,"['nveo', 5, 'nveþ', 2]",TRUE,FALSE,2
framsækinn,3,"['lkensf', 3]",framsækin,3,"['lhfnsf', 2, 'lvensf', 1]",TRUE,FALSE,3
frábitinn,2,"['lkensf', 2]",frábitin,1,"['lvensf', 1]",TRUE,FALSE,1
frábrugðinn,13,"['lkensf', 11, 'lkeosf', 2]",frábrugðin,16,"['lvensf', 11, 'lhfnsf', 4, 'lhfosf', 1]",TRUE,FALSE,13
fráskilinn,7,"['lkensf', 6, 'lkeosf', 1]",fráskilin,4,"['lvensf', 4]",TRUE,FALSE,4
frátekinn,1,"['lkeosf', 1]",frátekin,3,"['lvensf', 3]",TRUE,FALSE,1
frerinn,1,"['nkeng', 1]",frerin,1,"['lvensf', 1]",TRUE,FALSE,1
freysteinn,5,"['nkens', 5]",freystein,1,"['nkeos', 1]",TRUE,FALSE,1
frosinn,29,"['lkensf', 27, 'lkeosf', 2]",frosin,29,"['lvensf', 16, 'lhfnsf', 10, 'lhfosf', 3]",TRUE,FALSE,29
frumsaminn,1,"['lkensf', 1]",frumsamin,4,"['lhfnsf', 3, 'lvensf', 1]",TRUE,FALSE,1
frúnna,1,"['nvfeg', 1]",frúna,16,"['nveog', 16]",TRUE,FALSE,1
fuglanna,10,"['nkfeg', 10]",fuglana,22,"['nkfog', 22]",TRUE,FALSE,10
fullbúinn,7,"['lkensf', 6, 'lkeosf', 1]",fullbúin,1,"['lvensf', 1]",TRUE,FALSE,1
fullhlaðinn,1,"['lkensf', 1]",fullhlaðin,2,"['lvensf', 2]",TRUE,FALSE,1
fullkominn,29,"['lkensf', 26, 'lkeosf', 3]",fullkomin,45,"['lvensf', 43, 'lhfnsf', 2]",TRUE,FALSE,29
fullorðinn,62,"['lkensf', 58, 'lkeosf', 4]",fullorðin,45,"['lvensf', 36, 'lhfnsf', 8, 'lhfosf', 1]",TRUE,FALSE,45
fullsetinn,1,"['lkensf', 1]",fullsetin,2,"['lhfnsf', 2]",TRUE,FALSE,1
fulltrúanna,3,"['nkfeg', 3]",fulltrúana,1,"['nkfog', 1]",TRUE,FALSE,1
fullunninn,2,"['lkensf', 2]",fullunnin,2,"['lhfosf', 1, 'lvensf', 1]",TRUE,FALSE,2
fundinn,85,"['nkeog', 74, 'sþgken', 8, 'lkensf', 3]",fundin,28,"['lvensf', 27, 'lhfnsf', 1]",TRUE,FALSE,28
furðulostinn,4,"['lkensf', 4]",furðulostin,8,"['lvensf', 7, 'lhfosf', 1]",TRUE,FALSE,4
furstanna,3,"['nkfeg', 3]",furstana,1,"['nkfog', 1]",TRUE,FALSE,1
fúinn,4,"['lkensf', 2, 'nkeng', 1, 'lkeosf', 1]",fúin,2,"['lvensf', 1, 'lhfosf', 1]",TRUE,FALSE,2
fylginn,3,"['lkensf', 3]",fylgin,1,"['lvensf', 1]",TRUE,FALSE,1
fyndinn,27,"['lkensf', 26, 'lkeosf', 1]",fyndin,25,"['lvensf', 24, 'lhfnsf', 1]",TRUE,FALSE,25
fyrirlestranna,1,"['nkfeg', 1]",fyrirlestrana,2,"['nkfog', 2]",TRUE,FALSE,1
gagnrýninn,7,"['lkeosf', 3, 'lkensf', 3, 'nkeog', 1]",gagnrýnin,25,"['lvensf', 19, 'nveng', 4, 'lhfnsf', 2]",TRUE,FALSE,7
gagnrýninna,2,"['lvfesf', 2]",gagnrýnina,2,"['nveog', 2]",TRUE,FALSE,2
gagnrýnnar,1,"['lveesf', 1]",gagnrýnar,1,"['lvfnsf', 1]",TRUE,FALSE,1
gagnrýnni,3,"['lveþsf', 2, 'lkenvm', 1]",gagnrýni,92,"['nveo', 32, 'nveþ', 30, 'nven', 21, 'nvee', 4, 'sfg1en', 3, 'svg3fn', 1, 'lkenvf', 1]",TRUE,FALSE,3
gagntekinn,16,"['lkensf', 16]",gagntekin,7,"['lvensf', 7]",TRUE,FALSE,7
galinn,8,"['lkensf', 8]",galin,11,"['lvensf', 10, 'lhfnsf', 1]",TRUE,FALSE,8
galopinn,10,"['lkeosf', 7, 'lkensf', 3]",galopin,14,"['lhfosf', 7, 'lvensf', 4, 'lhfnsf', 3]",TRUE,FALSE,10
gamalgróinn,1,"['lkensf', 1]",gamalgróin,2,"['lhfosf', 1, 'lvensf', 1]",TRUE,FALSE,1
gamlingjanna,1,"['nkfeg', 1]",gamlingjana,2,"['nkfog', 2]",TRUE,FALSE,1
ganganna,4,"['nhfeg', 3, 'nkfeg', 1]",gangana,14,"['nkfog', 14]",TRUE,FALSE,4
garðanna,1,"['nkfeg', 1]",garðana,6,"['nkfog', 6]",TRUE,FALSE,1
gatslitinn,1,"['lkensf', 1]",gatslitin,1,"['lhfnsf', 1]",TRUE,FALSE,1
gauðrifinn,1,"['lkeosf', 1]",gauðrifin,3,"['lvensf', 2, 'lhfnsf', 1]",TRUE,FALSE,1
geðrænn,3,"['lkensf', 3]",geðræn,4,"['lhfosf', 4]",TRUE,FALSE,3
gefinn,78,"['sþgken', 64, 'lkensf', 13, 'lkeosf', 1]",gefin,132,"['sþgven', 80, 'sþghfn', 41, 'lvensf', 7, 'lhfosf', 4]",TRUE,FALSE,78
geimfaranna,1,"['nkfeg', 1]",geimfarana,1,"['nkfog', 1]",TRUE,FALSE,1
genginn,64,"['sþgken', 62, 'nkeog', 1, 'lkeosf', 1]",gengin,74,"['sþgven', 73, 'nhfng', 1]",TRUE,FALSE,64
gestgjafanna,4,"['nkfeg', 3, 'nvfeg', 1]",gestgjafana,6,"['nkfog', 6]",TRUE,FALSE,4
getinn,4,"['lkensf', 3, 'lkeosf', 1]",getin,3,"['sþghfn', 2, 'lvensf', 1]",TRUE,FALSE,3
geymanna,2,"['nkfeg', 2]",geymana,2,"['nkfog', 2]",TRUE,FALSE,2
gildvaxinn,1,"['lkensf', 1]",gildvaxin,2,"['lvensf', 2]",TRUE,FALSE,1
gimsteinn,1,"['nken', 1]",gimstein,2,"['nkeo', 2]",TRUE,FALSE,1
gisinn,4,"['lkensf', 3, 'nkeng', 1]",gisin,10,"['lvensf', 6, 'lhfnsf', 3, 'lhfosf', 1]",TRUE,FALSE,4
gíslanna,3,"['nkfeg', 3]",gíslana,4,"['nkfog', 4]",TRUE,FALSE,3
glerfínn,4,"['lkensf', 4]",glerfín,1,"['lvensf', 1]",TRUE,FALSE,1
glettinn,4,"['lkensf', 4]",glettin,1,"['lvensf', 1]",TRUE,FALSE,1
gleyminn,3,"['lkensf', 3]",gleymin,5,"['lvensf', 5]",TRUE,FALSE,3
glugganna,11,"['nkfeg', 11]",gluggana,100,"['nkfog', 100]",TRUE,FALSE,11
glúrinn,4,"['lkensf', 3, 'lkeosf', 1]",glúrin,4,"['lvensf', 4]",TRUE,FALSE,4
glöggsýnn,1,"['lkensf', 1]",glöggsýn,1,"['lvensf', 1]",TRUE,FALSE,1
góðann,1,"['x', 1]",góðan,399,"['lkeosf', 399]",TRUE,FALSE,1
gómanna,2,"['nkfeg', 2]",gómana,1,"['nkfog', 1]",TRUE,FALSE,1
grafinn,25,"['sþgken', 20, 'lkensf', 5]",grafin,36,"['sþgven', 16, 'sþghfn', 14, 'lvensf', 3, 'lhfnsf', 3]",TRUE,FALSE,25
grammófónn,4,"['nken', 4]",grammófón,7,"['nkeo', 7]",TRUE,FALSE,4
grannir,11,"['lkfnsf', 11]",granir,1,"['nvfo', 1]",TRUE,FALSE,1
grannvaxinn,16,"['lkensf', 13, 'lkeosf', 3]",grannvaxin,16,"['lvensf', 15, 'lhfnsf', 1]",TRUE,FALSE,16
grátbólginn,1,"['lkensf', 1]",grátbólgin,7,"['lvensf', 4, 'lhfosf', 2, 'lhfnsf', 1]",TRUE,FALSE,1
greiðann,7,"['nkeog', 7]",greiðan,18,"['lkeosf', 17, 'nveng', 1]",TRUE,FALSE,7
greiðvikinn,2,"['lkensf', 2]",greiðvikin,2,"['lvensf', 2]",TRUE,FALSE,2
grenninu,1,"['nheþg', 1]",greninu,1,"['nheþg', 1]",FALSE,TRUE,1
gripinn,60,"['nkeog', 34, 'sþgken', 22, 'nkeng', 2, 'lkensf', 2]",gripin,14,"['sþgven', 7, 'lvensf', 4, 'nhfog', 2, 'lhfnsf', 1]",TRUE,FALSE,14
gropinn,2,"['lkensf', 1, 'lkeosf', 1]",gropin,6,"['lhfnsf', 4, 'lvensf', 1, 'lhfosf', 1]",TRUE,FALSE,2
gróinn,11,"['lkensf', 10, 'lkeosf', 1]",gróin,9,"['lvensf', 7, 'lhfosf', 1, 'lhfnsf', 1]",TRUE,FALSE,9
grómtekinn,2,"['lkensf', 2]",grómtekin,1,"['lvensf', 1]",TRUE,FALSE,1
grunn,19,"['nkeo', 11, 'nkee', 3, 'lvensf', 2, 'lhfnsf', 2, 'lhfosf', 1]",grun,136,"['nkeo', 119, 'nkeþ', 17]",FALSE,FALSE,19
grunna,20,"['nhfe', 15, 'nkfe', 4, 'lkfosf', 1]",gruna,48,"['sng', 42, 'sfg1en', 5, 'sfg3fn', 1]",TRUE,FALSE,20
grunnar,9,"['lvfnsf', 8, 'lvfosf', 1]",grunar,75,"['sfg3en', 75]",TRUE,FALSE,9
grunnhygginn,1,"['lkensf', 1]",grunnhyggin,4,"['lvensf', 4]",TRUE,FALSE,1
grunni,57,"['nkeþ', 56, 'lkenvf', 1]",gruni,6,"['svg3en', 6]",TRUE,FALSE,6
grunns,2,"['nkee', 2]",gruns,9,"['nkee', 9]",FALSE,TRUE,2
grunnur,30,"['nken', 27, 'lkensf', 3]",grunur,87,"['nken', 87]",FALSE,FALSE,30
grútfeiminn,5,"['lkensf', 5]",grútfeimin,2,"['lvensf', 2]",TRUE,FALSE,2
grænn,31,"['lkensf', 31]",græn,69,"['lhfnsf', 35, 'lvensf', 23, 'lhfosf', 10, 'lvensf', 1]",TRUE,FALSE,31
grænna,8,"['lhenvm', 4, 'lhfesf', 3, 'lkfesf', 1]",græna,76,"['lveosf', 26, 'lkfosf', 20, 'lheþvf', 8, 'lkeovf', 8, 'lkeþvf', 6, 'nvfe', 2, 'lheovf', 2, 'lhenvf', 2, 'nvfes', 1, 'lvenvf', 1]",TRUE,FALSE,8
grænni,19,"['lveþsf', 19]",græni,8,"['lkenvf', 8]",TRUE,FALSE,8
grönn,35,"['lvensf', 34, 'lhfnsf', 1]",grön,24,"['nkens', 12, 'nveo', 6, 'nven', 6]",TRUE,FALSE,24
guðrækinn,2,"['lkensf', 2]",guðrækin,1,"['lvensf', 1]",TRUE,FALSE,1
guðsteinn,2,"['nkens', 2]",guðstein,1,"['nkeos', 1]",TRUE,FALSE,1
gugginn,5,"['lkensf', 5]",guggin,7,"['lvensf', 7]",TRUE,FALSE,5
gulbrúnn,1,"['lkensf', 1]",gulbrún,1,"['lhfnsf', 1]",TRUE,FALSE,1
gullinbrúnn,2,"['lkensf', 2]",gullinbrún,2,"['lvensf', 1, 'lhfnsf', 1]",TRUE,FALSE,2
gullinn,3,"['lkeosf', 2, 'lkensf', 1]",gullin,6,"['lhfosf', 2, 'lhfnsf', 1, 'lvensf', 1, 'nhfng', 1, 'nhfog', 1]",TRUE,FALSE,3
gullofinn,1,"['lkeosf', 1]",gullofin,1,"['lhfosf', 1]",TRUE,FALSE,1
gunnsteinn,47,"['nkens', 45, 'nkeog', 2]",gunnstein,8,"['nkeos', 8]",TRUE,FALSE,8
gælutónn,1,"['nken', 1]",gælutón,3,"['nkeo', 2, 'nkeþ', 1]",TRUE,FALSE,1
gætinn,8,"['lkensf', 6, 'nkeog', 2]",gætin,2,"['nhfog', 2]",TRUE,FALSE,2
hafinn,29,"['sþgken', 19, 'x', 7, 'lkensf', 2, 'lkeosf', 1]",hafin,74,"['sþgven', 60, 'lvensf', 8, 'sþghfn', 6]",TRUE,FALSE,29
hafsteinn,27,"['nkens', 27]",hafstein,53,"['nkeos', 33, 'nkens', 20]",FALSE,FALSE,27
hagrænna,1,"['lkfesf', 1]",hagræna,1,"['lvenvf', 1]",TRUE,FALSE,1
haldinn,146,"['sþgken', 135, 'lkensf', 10, 'x', 1]",haldin,109,"['sþgven', 84, 'sþghfn', 20, 'lvensf', 5]",TRUE,FALSE,109
handgenginn,13,"['lkensf', 12, 'lkeosf', 1]",handgengin,1,"['lvensf', 1]",TRUE,FALSE,1
handleggsbrotinn,3,"['lkensf', 3]",handleggsbrotin,1,"['lvensf', 1]",TRUE,FALSE,1
handtekinn,50,"['sþgken', 47, 'lkensf', 3]",handtekin,15,"['sþghfn', 11, 'sþgven', 2, 'lhfnsf', 1, 'lvensf', 1]",TRUE,FALSE,15
hanna,48,"['nvens', 32, 'sng', 16]",hana,8308,"['fpveo', 8290, 'au', 16, 'nkeo', 1, 'nkeos', 1]",TRUE,FALSE,48
harðákveðinn,1,"['lkensf', 1]",harðákveðin,2,"['lvensf', 1, 'lhfnsf', 1]",TRUE,FALSE,1
harðsnúinn,2,"['lkeosf', 1, 'lkensf', 1]",harðsnúin,1,"['lhfnsf', 1]",TRUE,FALSE,1
harðsoðinn,1,"['lkeosf', 1]",harðsoðin,2,"['lvensf', 1, 'lhfnsf', 1]",TRUE,FALSE,1
harmþrunginn,2,"['lkensf', 2]",harmþrungin,1,"['lhfnsf', 1]",TRUE,FALSE,1
hálfboginn,5,"['lkensf', 5]",hálfbogin,1,"['lvensf', 1]",TRUE,FALSE,1
hálfdofinn,2,"['lkensf', 1, 'lkeosf', 1]",hálfdofin,2,"['lvensf', 2]",TRUE,FALSE,2
hálffeginn,2,"['lkensf', 2]",hálffegin,3,"['lvensf', 3]",TRUE,FALSE,2
hálffeiminn,3,"['lkensf', 3]",hálffeimin,4,"['lvensf', 3, 'lhfnsf', 1]",TRUE,FALSE,3
hálffullorðinn,1,"['lkeosf', 1]",hálffullorðin,1,"['lvensf', 1]",TRUE,FALSE,1
hálfhruninn,1,"['lkeosf', 1]",hálfhrunin,1,"['lhfnsf', 1]",TRUE,FALSE,1
hálfnakinn,5,"['lkeosf', 3, 'lkensf', 2]",hálfnakin,1,"['lvensf', 1]",TRUE,FALSE,1
hálfopinn,12,"['lkeosf', 8, 'lkensf', 4]",hálfopin,4,"['lvensf', 2, 'lhfnsf', 2]",TRUE,FALSE,4
hálfskrýtinn,1,"['lkensf', 1]",hálfskrýtin,1,"['lvensf', 1]",TRUE,FALSE,1
hálshöggvinn,4,"['lkensf', 4]",hálshöggvin,1,"['lvensf', 1]",TRUE,FALSE,1
hásetanna,1,"['nkfeg', 1]",hásetana,2,"['nkfog', 2]",TRUE,FALSE,1
háskólanna,2,"['nkfeg', 2]",háskólana,4,"['nkfog', 4]",TRUE,FALSE,2
hávaxinn,60,"['lkensf', 56, 'lkeosf', 4]",hávaxin,23,"['lvensf', 21, 'lhfnsf', 2]",TRUE,FALSE,23
hefðbundinn,12,"['lkeosf', 10, 'lkensf', 2]",hefðbundin,10,"['lvensf', 6, 'lhfosf', 2, 'lhfnsf', 2]",TRUE,FALSE,10
heiðinn,4,"['lkensf', 2, 'lkeosf', 1, 'nkeog', 1]",heiðin,13,"['nveng', 7, 'lhfosf', 3, 'lhfnsf', 2, 'lvensf', 1]",TRUE,FALSE,4
heiðinna,4,"['lkfesf', 3, 'lhfesf', 1]",heiðina,38,"['nveog', 38]",TRUE,FALSE,4
heilann,84,"['nkeog', 84]",heilan,135,"['lkeosf', 135]",TRUE,FALSE,84
heildsalanna,1,"['nkfeg', 1]",heildsalana,1,"['nkfog', 1]",TRUE,FALSE,1
heimahaganna,2,"['nkfeg', 2]",heimahagana,1,"['nkfog', 1]",TRUE,FALSE,1
heimanna,1,"['nhfeg', 1]",heimana,13,"['nkfog', 13]",TRUE,FALSE,1
heimatilbúinn,5,"['lkeosf', 3, 'lkensf', 2]",heimatilbúin,4,"['lvensf', 2, 'lhfnsf', 2]",TRUE,FALSE,4
heimkominn,1,"['lkensf', 1]",heimkomin,1,"['lvensf', 1]",TRUE,FALSE,1
heimskunna,2,"['lkeevf', 2]",heimskuna,6,"['nveog', 6]",TRUE,FALSE,2
heitbundinn,1,"['lkensf', 1]",heitbundin,6,"['lvensf', 5, 'lhfnsf', 1]",TRUE,FALSE,1
heitinn,39,"['lkensf', 36, 'lkeosf', 3]",heitin,17,"['nhfog', 10, 'nhfng', 4, 'lvensf', 3]",TRUE,FALSE,17
helfrosinn,2,"['lkensf', 2]",helfrosin,1,"['lhfosf', 1]",TRUE,FALSE,1
heltekinn,9,"['lkensf', 8, 'lkeosf', 1]",heltekin,5,"['lvensf', 5]",TRUE,FALSE,5
heppinn,87,"['lkensf', 86, 'lkeosf', 1]",heppin,82,"['lvensf', 64, 'lhfnsf', 17, 'lhfosf', 1]",TRUE,FALSE,82
herforingjanna,9,"['nkfeg', 9]",herforingjana,2,"['nkfog', 2]",TRUE,FALSE,2
hernuminn,2,"['lkensf', 2]",hernumin,2,"['lvensf', 2]",TRUE,FALSE,2
hestanna,9,"['nkfeg', 9]",hestana,38,"['nkfog', 38]",TRUE,FALSE,9
hestasveinn,2,"['nken', 2]",hestasvein,1,"['nkeo', 1]",TRUE,FALSE,1
héðinn,37,"['nkens', 37]",héðin,4,"['nkeos', 4]",TRUE,FALSE,4
himinn,53,"['nken', 43, 'nkens', 6, 'x', 4]",himin,54,"['nkeo', 54]",TRUE,FALSE,53
himnanna,8,"['nvfeg', 6, 'nkfeg', 2]",himnana,1,"['nkfog', 1]",TRUE,FALSE,1
hinn,1406,"['gken', 593, 'gkeo', 318, 'faken', 313, 'fakeo', 173, 'e', 7, 'nkeng', 2]",hin,1064,"['gven', 593, 'fahfn', 131, 'faven', 129, 'ghfo', 117, 'fahfo', 55, 'ghfn', 27, 'x', 10, 'nveng', 1, 'foven', 1]",TRUE,FALSE,1064
hinna,413,"['gkfe', 230, 'fakfe', 56, 'ghfe', 43, 'x', 42, 'gvfe', 31, 'fahfe', 6, 'nven', 4, 'nvfe', 1]",hina,519,"['gveo', 341, 'fakfo', 72, 'faveo', 65, 'gkfo', 40, 'gkeo', 1]",TRUE,FALSE,413
hinnar,169,"['gvee', 168, 'favee', 1]",hinar,294,"['gvfn', 113, 'gvfo', 71, 'favfn', 71, 'favfo', 36, 'gkfn', 2, 'gkfo', 1]",TRUE,FALSE,169
hirðinn,1,"['nkeog', 1]",hirðin,2,"['nveng', 2]",TRUE,FALSE,1
hitaþolinn,2,"['lkensf', 2]",hitaþolin,2,"['lhfosf', 1, 'lvensf', 1]",TRUE,FALSE,2
hjallanna,1,"['nkfeg', 1]",hjallana,1,"['nkfog', 1]",TRUE,FALSE,1
hjartfólginn,2,"['lkeosf', 1, 'lkensf', 1]",hjartfólgin,3,"['lvensf', 2, 'lhfnsf', 1]",TRUE,FALSE,2
hlaðinn,37,"['lkensf', 32, 'nkeng', 3, 'lkeosf', 2]",hlaðin,33,"['lvensf', 24, 'lhfnsf', 6, 'lhfosf', 3]",TRUE,FALSE,33
hlauparanna,1,"['nkfeg', 1]",hlauparana,2,"['nkfog', 2]",TRUE,FALSE,1
hlaupinn,25,"['lkensf', 18, 'sþgken', 7]",hlaupin,28,"['lvensf', 14, 'nhfog', 8, 'nhfng', 6]",TRUE,FALSE,25
hljómleikanna,1,"['nkfeg', 1]",hljómleikana,1,"['nkfog', 1]",TRUE,FALSE,1
hlunnfarinn,3,"['lkensf', 3]",hlunnfarin,1,"['lhfosf', 1]",TRUE,FALSE,1
hlutanna,21,"['nkfeg', 21]",hlutana,1,"['nkfog', 1]",TRUE,FALSE,1
hluthafanna,43,"['nkfeg', 43]",hluthafana,7,"['nkfog', 7]",TRUE,FALSE,7
