Word form,Total count,POS tags and their frequency,Word form,Total count,POS tags and their frequency,Grammatically disjoint,Grammatically identical,Min freq
hófi,46,"['nheþ', 46]",hofi,10,"['nheþs', 7, 'nheþ', 3]",False,False,
góði,184,"['lkenvf', 124, 'nken', 58, 'nheþ', 2]",goði,9,"['nken', 8, 'nheþ', 1]",False,False,
óp,43,"['nhen', 13, 'nheo', 10, 'nhfn', 8, 'nhfo', 7, 'as', 5]",op,25,"['nhen', 11, 'nheo', 4, 'x', 4, 'nhfo', 3, 'e', 3]",False,False,
kók,86,"['nheo', 70, 'nhen', 9, 'nhens', 3, 'nhees', 3, 'nveo', 1]",kok,11,"['nheo', 11]",False,False,
góla,11,"['sng', 7, 'sfg3fn', 4]",gola,23,"['nven', 16, 'nkfe', 3, 'nvens', 2, 'nkfo', 1, 'sng', 1]",False,False,
ópið,6,"['nheog', 4, 'nheng', 2]",opið,156,"['lhensf', 82, 'lheosf', 37, 'nheog', 25, 'aa', 6, 'nheng', 4, 'svg2fn', 1, 'sbg2fn', 1]",False,False,
ópin,11,"['nhfng', 8, 'nhfog', 3]",opin,136,"['lvensf', 84, 'lhfosf', 28, 'lhfnsf', 19, 'nhfog', 3, 'x', 2]",False,False,
nótum,85,"['nvfþ', 80, 'nkfþ', 3, 'sfg1fn', 2]",notum,62,"['sfg1fn', 40, 'nhfþ', 19, 'svg1fn', 3]",False,False,
rót,28,"['nveo', 16, 'nveþ', 6, 'nhen', 3, 'nheo', 2, 'nven', 1]",rot,10,"['nheo', 10]",False,False,
tróð,95,"['sfg3eþ', 85, 'sfg1eþ', 5, 'nheo', 4, 'nhen', 1]",troð,1,"['nheo', 1]",False,False,
róta,39,"['sng', 30, 'sfg1en', 3, 'sfg3fn', 3, 'nvfe', 2, 'nven', 1]",rota,6,"['sng', 4, 'nkfo', 1, 'nkeþ', 1]",False,False,
rótað,4,"['ssg', 4]",rotað,7,"['ssg', 6, 'lhensf', 1]",False,False,
rótast,7,"['snm', 4, 'sfm3fn', 1, 'ssm', 1, 'sfm3en', 1]",rotast,3,"['sfm3en', 1, 'ssm', 1, 'snm', 1]",False,False,
róla,8,"['sng', 6, 'nhfe', 1, 'nven', 1]",rola,31,"['nven', 31]",False,False,
hópa,73,"['nkfo', 46, 'nkfe', 22, 'sng', 3, 'nhfe', 2]",hopa,9,"['sfg3fn', 4, 'sng', 4, 'sfg1en', 1]",False,False,
sópa,36,"['sng', 34, 'sfg1en', 1, 'sfg3fn', 1]",sopa,62,"['nkeo', 47, 'nkeþ', 8, 'nkfo', 4, 'sng', 2, 'nkfe', 1]",False,False,
fólum,2,"['nhfþ', 1, 'nkfþ', 1]",folum,1,"['nkfþ', 1]",False,False,
bógar,2,"['nkfn', 2]",bogar,5,"['sfg3en', 3, 'nkfn', 2]",False,False,
skólp,3,"['nheo', 1, 'nhfn', 1, 'nhen', 1]",skolp,3,"['nheo', 1, 'nhen', 1, 'nvfns', 1]",False,False,
hól,51,"['nkeo', 23, 'nkeþ', 21, 'nheo', 5, 'nhen', 1, 'nkeos', 1]",hol,15,"['nheo', 11, 'lvensf', 2, 'nhen', 1, 'lhfnsf', 1]",False,False,
lón,18,"['nhen', 10, 'nheo', 3, 'nhfo', 2, 'nhfn', 2, 'nheos', 1]",lon,9,"['nheo', 6, 'nhen', 2, 'nhfo', 1]",False,False,
nóta,6,"['sng', 3, 'sfg1en', 2, 'sfg3fn', 1]",nota,1114,"['sng', 920, 'sfg3fn', 101, 'sfg1en', 55, 'nhfe', 37, 'e', 1]",False,False,
nótuð,1,"['lhfnsf', 1]",notuð,226,"['sþgven', 118, 'sþghfn', 105, 'lhfosf', 1, 'lhfnsf', 1, 'sþghfo', 1]",False,False,
esperantó,30,"['nheþ', 16, 'nhen', 10, 'nheo', 2, 'nveo', 1, 'nhee', 1]",esperanto,11,"['nheþ', 5, 'nheo', 4, 'nhen', 2]",False,False,
ból,23,"['nhfo', 16, 'nheo', 6, 'nhens', 1]",bol,43,"['nkeþ', 25, 'nkeo', 15, 'nhen', 2, 'nheo', 1]",False,False,
ópi,8,"['nheþ', 7, 'nken', 1]",opi,3,"['nheþ', 3]",False,False,
rótaði,17,"['sfg3eþ', 17]",rotaði,7,"['sfg3eþ', 6, 'sfg1eþ', 1]",False,False,
móði,5,"['nkeþ', 3, 'nken', 1, 'nheþ', 1]",moði,3,"['nheþ', 3]",False,False,
alkóhólista,11,"['nkfo', 6, 'nkeo', 4, 'nkeþ', 1]",alkohólista,17,"['nkfe', 11, 'nkeo', 3, 'nkeþ', 2, 'nkfo', 1]",False,False,
hóli,11,"['nkeþs', 7, 'nkeþ', 3, 'nheþ', 1]",holi,10,"['nheþ', 9, 'lkenvf', 1]",False,False,
róða,7,"['nkeo', 7]",roða,12,"['nkeo', 5, 'sng', 5, 'nkfo', 1, 'nkeþ', 1]",False,False,
bóla,10,"['nven', 8, 'sng', 1, 'nvfe', 1]",bola,9,"['nkeo', 3, 'sng', 3, 'nkfo', 1, 'nkeþ', 1, 'nkfe', 1]",False,False,
nótar,3,"['nkfn', 2, 'sfg3en', 1]",notar,149,"['sfg3en', 129, 'sfg2en', 20]",False,False,
lógaði,1,"['sfg1eþ', 1]",logaði,64,"['sfg3eþ', 63, 'sfg1eþ', 1]",False,False,
kóssinn,1,"['nkeng', 1]",kossinn,13,"['nkeng', 10, 'nkeog', 3]",False,False,
bór,2,"['nhen', 2]",bor,19,"['nkeo', 10, 'nkeþ', 5, 'nken', 3, 'nhen', 1]",False,False,
rótar,17,"['sfg3en', 15, 'nvee', 1, 'sfg2en', 1]",rotar,1,"['sfg3en', 1]",False,False,
lóga,5,"['sng', 5]",loga,50,"['sng', 22, 'nkeþ', 8, 'nhfe', 7, 'sfg3fn', 4, 'nkeo', 3, 'nkfo', 3, 'sfg1en', 1, 'nkeos', 1, 'nkfe', 1]",False,False,
slór,2,"['nvee', 1, 'nheo', 1]",slor,3,"['nheo', 3]",False,False,
rólu,6,"['nveþ', 5, 'nveo', 1]",rolu,16,"['nveþ', 7, 'nveo', 7, 'nvee', 2]",False,False,
hór,1,"['nkeo', 1]",hor,25,"['nheo', 11, 'nken', 7, 'nkeþ', 4, 'nkeo', 3]",False,False,
tróðið,2,"['nheog', 2]",troðið,43,"['ssg', 21, 'sþghen', 16, 'nheog', 2, 'lhensf', 2, 'sfg2fn', 1, 'lheosf', 1]",False,False,
són,3,"['nveo', 1, 'nkeo', 1, 'nveþ', 1]",son,264,"['nkeo', 242, 'e', 22]",False,False,
bóli,5,"['nheþ', 5]",boli,16,"['nken', 10, 'nheþ', 5, 'nkfo', 1]",False,False,
póllinn,2,"['nkeng', 2]",pollinn,21,"['nkeog', 17, 'nkeng', 4]",False,False,
fóla,2,"['nkeþ', 1, 'nkfe', 1]",fola,6,"['nkeo', 4, 'nkfo', 1, 'nkeþ', 1]",False,False,
jóð,1,"['nheo', 1]",joð,7,"['nheþ', 2, 'nhfo', 2, 'nhen', 1, 'nheo', 1, 'nhee', 1]",False,False,
mósku,3,"['nveo', 3]",mosku,2,"['nveþ', 1, 'nveo', 1]",False,False,
hórast,2,"['snm', 2]",horast,3,"['snm', 1, 'sfm1en', 1, 'ssm', 1]",False,False,
slórið,1,"['nheog', 1]",slorið,2,"['nheog', 1, 'nheng', 1]",False,False,
nótaði,1,"['sfg3eþ', 1]",notaði,271,"['sfg3eþ', 213, 'sfg1eþ', 53, 'svg3eþ', 5]",False,False,
móka,1,"['sng', 1]",moka,54,"['sng', 49, 'sfg3fn', 3, 'sfg1en', 2]",False,False,
lóða,1,"['sng', 1]",loða,10,"['sng', 6, 'sfg3fn', 4]",False,False,
bata,32,"['nkeo', 18, 'nkeþ', 6, 'sng', 3, 'nhfe', 3, 'nkee', 2]",pata,24,"['nkeo', 15, 'sng', 9]",False,False,
best,956,"['aae', 542, 'lhense', 399, 'e', 5, 'lhfnse', 5, 'lvense', 3, 'nveo', 1, 'aae', 1]",pest,12,"['nveo', 7, 'nveþ', 4, 'nven', 1]",False,False,
bolla,74,"['nkeþ', 23, 'nkfo', 21, 'nkeo', 19, 'nven', 7, 'nkees', 2, 'nkeþs', 1, 'nkfes', 1]",polla,7,"['nkfo', 5, 'nkeþ', 1, 'nkeo', 1]",False,False,
beðið,447,"['ssg', 361, 'sþghen', 81, 'nheog', 5]",peðið,1,"['nheog', 1]",False,False,
bara,12309,"['aa', 12247, 'nkeo', 22, 'nkeþ', 20, 'sng', 6, 'nhfe', 5, 'nkee', 3, 'nkeo', 2, 'x', 1, 'nkfe', 1, 'nkfe', 1, 'nvfe', 1]",para,10,"['nhfe', 9, 'nven', 1]",False,False,
bera,1058,"['sng', 888, 'sfg3fn', 125, 'nvens', 32, 'x', 4, 'nkfe', 3, 'lkfosf', 2, 'nkeþ', 2, 'lveosf', 1, 'nven', 1]",pera,4,"['nven', 4]",False,False,
bakka,101,"['nkeo', 39, 'nkeþs', 19, 'sng', 16, 'nkeþ', 14, 'nkeos', 7, 'nkfe', 3, 'sfg1en', 2, 'nkfo', 1]",pakka,155,"['sng', 64, 'nkeo', 35, 'nkeþ', 32, 'nkfo', 20, 'nkee', 1, 'nkfe', 1, 'sfg3fn', 1, 'sfg1en', 1]",False,False,
búa,953,"['sng', 741, 'sfg3fn', 196, 'nven', 5, 'nkees', 4, 'nkeþs', 2, 'nkeþ', 1, 'nkee', 1, 'nkeos', 1, 'nkeo', 1, 'nkfe', 1]",púa,5,"['sng', 4, 'sfg3fn', 1]",False,False,
bar,1175,"['sfg3eþ', 1055, 'sfg1eþ', 68, 'nkeo', 23, 'nkeþ', 9, 'nhen', 5, 'aa', 5, 'e', 5, 'nken', 3, 'sfg3en', 1, 'sfg3fþ', 1]",par,62,"['nhen', 49, 'nheo', 13]",False,False,
bökkum,32,"['nkfþ', 31, 'nkfþs', 1]",pökkum,12,"['nkfþ', 11, 'svg1fn', 1]",False,False,
ber,904,"['sfg3en', 842, 'sfg1en', 31, 'lkensf', 12, 'nhfo', 7, 'nheo', 3, 'fsken', 2, 'lvensf', 2, 'sfg2en', 1, 'nheos', 1, 'lhfosf', 1, 'nhfn', 1, 'nhens', 1]",per,15,"['e', 9, 'nkens', 4, 'as', 1, 'nhfn', 1]",False,False,
bíla,95,"['nkfo', 73, 'nkfe', 17, 'nven', 3, 'sfg3fn', 1, 'sfg1en', 1]",píla,6,"['nven', 6]",False,False,
ball,63,"['nheo', 47, 'nhen', 16]",pall,18,"['nheo', 8, 'nkeo', 7, 'nkeos', 2, 'nhen', 1]",False,False,
búi,110,"['svg3en', 55, 'nheþ', 27, 'svg3fn', 14, 'nkens', 7, 'svg1en', 5, 'nken', 2]",púi,1,"['nheþ', 1]",False,False,
blasti,210,"['sfg3eþ', 197, 'nheþ', 10, 'svg3en', 3]",plasti,32,"['nheþ', 32]",False,False,
barið,59,"['nheng', 32, 'ssg', 18, 'nheog', 5, 'lhensf', 4]",parið,49,"['nheng', 45, 'nheog', 4]",False,False,
berum,116,"['lhfþsf', 44, 'lkeþsf', 32, 'sfg1fn', 17, 'lvfþsf', 9, 'nkfþ', 9, 'lkfþsf', 3, 'nvfþ', 2]",perum,7,"['nvfþ', 5, 'nhfþ', 2]",False,False,
bresti,17,"['svg3en', 9, 'nkfo', 3, 'nkeþ', 3, 'nkeþs', 1, 'svg1en', 1]",presti,29,"['nkeþ', 27, 'nkeþs', 2]",False,False,
brestur,53,"['sfg3en', 34, 'nken', 19]",prestur,220,"['nken', 220]",False,False,
beðin,38,"['sþgven', 34, 'sþghfn', 2, 'nhfog', 1, 'nhfng', 1]",peðin,2,"['nhfng', 1, 'nhfog', 1]",False,False,
balli,21,"['nheþ', 18, 'nken', 2, 'nkens', 1]",palli,183,"['nkens', 137, 'nkeþ', 30, 'nken', 15, 'nkeþs', 1]",False,False,
brestum,15,"['nkfþ', 14, 'sfg1fn', 1]",prestum,17,"['nkfþ', 17]",False,False,
demba,8,"['sng', 7, 'nven', 1]",dempa,3,"['sng', 3]",False,False,
bollinn,3,"['nkeng', 3]",pollinn,21,"['nkeog', 17, 'nkeng', 4]",False,False,
bústað,47,"['nkeo', 25, 'nkeþ', 19, 'ssg', 3]",pústað,1,"['ssg', 1]",False,False,
bollum,14,"['nvfþ', 11, 'nkfþ', 3]",pollum,8,"['nkfþ', 8]",False,False,
basta,13,"['nkeo', 4, 'nkfe', 4, 'aa', 2, 'nkeþ', 1, 'nkfo', 1, 'nhfe', 1]",pasta,16,"['nheo', 7, 'nhen', 6, 'nhfe', 2, 'nheþ', 1]",False,False,
bassa,7,"['nkeo', 4, 'nkeþ', 2, 'nkfe', 1]",passa,244,"['sng', 211, 'nkeþ', 10, 'sfg3fn', 7, 'sfg1en', 6, 'nkeo', 4, 'nkfo', 2, 'nkees', 1, 'nkeþs', 1, 'sbg2en', 1, 'nkee', 1]",False,False,
bústaði,8,"['nkfo', 5, 'sfg3eþ', 2, 'nkfos', 1]",pústaði,1,"['sfg3eþ', 1]",False,False,
bari,6,"['nheþ', 4, 'nkfo', 2]",pari,9,"['nheþ', 9]",False,False,
brest,4,"['nkeo', 3, 'ssm', 1]",prest,45,"['nkeo', 43, 'nkeos', 2]",False,False,
bolli,31,"['nken', 27, 'nkens', 4]",polli,12,"['nkeþ', 7, 'nken', 4, 'nkeþs', 1]",False,False,
blásturinn,6,"['nkeog', 4, 'nkeng', 2]",plásturinn,1,"['nkeog', 1]",False,False,
bára,25,"['nvens', 21, 'nvfes', 2, 'sng', 1, 'nvfe', 1]",pára,7,"['sng', 7]",False,False,
bælt,15,"['ssg', 9, 'lhensf', 5, 'lheosf', 1]",pælt,13,"['ssg', 13]",False,False,
bæla,30,"['sng', 30]",pæla,104,"['sng', 98, 'nven', 6]",False,False,
bæli,12,"['nheþ', 6, 'svg3en', 2, 'nheo', 2, 'nhen', 1, 'sfg1en', 1]",pæli,6,"['sfg1en', 5, 'svg3en', 1]",False,False,
ramba,12,"['sng', 6, 'sfg1en', 2, 'nkeo', 2, 'sfg3fn', 1, 'nkeþ', 1]",rampa,1,"['nkeo', 1]",False,False,
bjalla,8,"['nven', 4, 'nkeþ', 2, 'sfg1en', 1, 'nkfo', 1]",pjalla,1,"['nven', 1]",False,False,
beði,7,"['nheþ', 5, 'nkeþ', 2]",peði,1,"['nheþ', 1]",False,False,
bollunum,9,"['nvfþg', 6, 'nkfþg', 3]",pollunum,3,"['nkfþg', 3]",False,False,
böllunum,3,"['nkfþg', 2, 'nvfþg', 1]",pöllunum,2,"['nkfþg', 2]",False,False,
bakki,14,"['nken', 12, 'nkens', 1, 'svg3en', 1]",pakki,25,"['nken', 21, 'nheþ', 4]",False,False,
beð,6,"['nheo', 2, 'nhfn', 1, 'nkeo', 1, 'nhfo', 1, 'nhen', 1]",peð,17,"['nhen', 12, 'nheo', 3, 'nhfn', 2]",False,False,
bakkar,19,"['sfg3en', 10, 'nkfn', 9]",pakkar,5,"['sfg3en', 5]",False,False,
brjál,3,"['nheo', 2, 'nhen', 1]",prjál,2,"['nheo', 2]",False,False,
búka,2,"['nkfo', 2]",púka,9,"['nkfo', 4, 'nkeo', 3, 'nkeþ', 2]",False,False,
bælir,2,"['sfg3en', 2]",pælir,22,"['sfg3en', 19, 'sfg2en', 3]",False,False,
blús,6,"['nkeo', 3, 'nken', 2, 'nkeþ', 1]",plús,26,"['nken', 12, 'aa', 9, 'nkeo', 5]",False,False,
barsins,2,"['nheeg', 1, 'nkeeg', 1]",parsins,3,"['nheeg', 3]",False,False,
bældu,2,"['lheþsf', 2]",pældu,17,"['sbg2en', 8, 'sfg3fþ', 7, 'lheþsf', 2]",False,False,
bríma,2,"['nkeþ', 1, 'nkeo', 1]",príma,1,"['nkeo', 1]",False,False,
bé,12,"['nheþ', 8, 'nheo', 2, 'nhfo', 1, 'nhen', 1]",pé,6,"['nhen', 2, 'nhee', 1, 'nhfo', 1, 'nheþ', 1, 'nhfn', 1]",False,False,
kamb,2,"['nkeos', 1, 'nkeo', 1]",kamp,9,"['nkeo', 9]",False,False,
pabbi,2749,"['nken', 2746, 'nheþ', 3]",pappi,2,"['nken', 2]",False,False,
slabb,2,"['nhen', 2]",slapp,65,"['sfg3eþ', 48, 'sfg1eþ', 12, 'nheo', 3, 'nhen', 2]",False,False,
pabba,1446,"['nkeþ', 653, 'nkeo', 420, 'nkee', 367, 'nkfo', 6]",pappa,14,"['nkeþ', 12, 'nkeþ', 2]",False,False,
labba,89,"['sng', 75, 'sfg1en', 6, 'nkeo', 3, 'nvens', 2, 'nkeþ', 2, 'sfg3fn', 1]",lappa,8,"['sng', 5, 'nkeo', 1, 'nkfo', 1, 'nvfe', 1]",False,False,
labbar,15,"['sfg3en', 14, 'nkfn', 1]",lappar,1,"['sfg3en', 1]",False,False,
labbaði,46,"['sfg3eþ', 31, 'sfg1eþ', 14, 'svg3eþ', 1]",lappaði,1,"['sfg1eþ', 1]",False,False,
labbi,5,"['nheþ', 4, 'nken', 1]",lappi,1,"['nken', 1]",False,False,
labbað,13,"['ssg', 13]",lappað,3,"['lhensf', 2, 'ssg', 1]",False,False,
rabbi,3,"['nheþ', 2, 'svg3en', 1]",rappi,1,"['nheþ', 1]",False,False,
klabbið,13,"['nheog', 11, 'nheng', 2]",klappið,4,"['nheng', 2, 'sbg2fn', 1, 'nheog', 1]",False,False,
krabbar,1,"['nkfn', 1]",krappar,2,"['lvfosf', 1, 'nkfn', 1]",False,False,
tapað,40,"['ssg', 30, 'sþghen', 8, 'lhensf', 1, 'lheosf', 1]",tappað,2,"['lhensf', 1, 'ssg', 1]",False,False,
tapa,98,"['sng', 91, 'sfg3fn', 3, 'nkeo', 2, 'nkeþ', 2]",tappa,25,"['sng', 12, 'nkeo', 6, 'nven', 3, 'nkeos', 2, 'nkfo', 1, 'nkeþs', 1]",False,False,
dropa,32,"['sng', 11, 'nkfo', 11, 'nkeo', 5, 'nkeþ', 2, 'nkfe', 1, 'nkee', 1, 'sfg3fn', 1]",droppa,1,"['sng', 1]",False,False,
tapaði,34,"['sfg3eþ', 27, 'sfg1eþ', 7]",tappaði,1,"['sfg3eþ', 1]",False,False,
tapi,16,"['nheþ', 14, 'svg3fn', 1, 'svg3en', 1]",tappi,17,"['nken', 9, 'nkens', 6, 'nkeþ', 1, 'svg3en', 1]",False,False,
hopaði,7,"['sfg3eþ', 7]",hoppaði,51,"['sfg3eþ', 45, 'sfg1eþ', 6]",False,False,
töpum,7,"['sfg1fn', 6, 'nkfþ', 1]",töppum,2,"['nkfþ', 2]",False,False,
snapa,3,"['sng', 2, 'sfg3fn', 1]",snappa,2,"['sng', 2]",False,False,
tapar,15,"['sfg3en', 11, 'sfg2en', 4]",tappar,7,"['nkfn', 5, 'sfg3en', 2]",False,False,
skopi,2,"['nheþ', 1, 'svg3en', 1]",skoppi,1,"['svg3en', 1]",False,False,
hopa,9,"['sfg3fn', 4, 'sng', 4, 'sfg1en', 1]",hoppa,60,"['sng', 52, 'sfg3fn', 3, 'nhfe', 3, 'sfg1en', 1, 'sbg2en', 1]",False,False,
hopar,4,"['sfg3en', 4]",hoppar,13,"['sfg3en', 12, 'sfg2en', 1]",False,False,
hopandi,2,"['slg', 2]",hoppandi,12,"['aa', 8, 'slg', 4]",False,False,
dropaði,3,"['sfg3eþ', 3]",droppaði,2,"['sfg3eþ', 1, 'sfg1eþ', 1]",False,False,
stop,5,"['e', 4, 'nhen', 1]",stopp,17,"['nhen', 6, 'nheo', 5, 'lhenof', 4, 'nhens', 1, 'lvensf', 1]",False,False,
slapar,1,"['sfg3en', 1]",slappar,3,"['sfg3en', 1, 'sfg2en', 1, 'nkfn', 1]",False,False,
furða,93,"['nven', 61, 'sng', 28, 'sfg3fn', 2, 'sfg1en', 1, 'nvfe', 1]",fuðra,12,"['sng', 11, 'nven', 1]",False,False,
jarða,27,"['sng', 19, 'nvfe', 8]",jaðra,24,"['nkfo', 16, 'sng', 7, 'nkfe', 1]",False,False,
jarðað,4,"['lhensf', 3, 'ssg', 1]",jaðrað,1,"['ssg', 1]",False,False,
jarðaði,1,"['sfg3eþ', 1]",jaðraði,17,"['sfg3eþ', 8, 'svg3eþ', 7, 'sfg1eþ', 2]",False,False,
jarðaður,4,"['sþgken', 3, 'lkensf', 1]",jaðraður,1,"['lkensf', 1]",False,False,
jarðar,311,"['nvee', 303, 'sfg3en', 7, 'nvees', 1]",jaðrar,12,"['sfg3en', 10, 'nkfn', 2]",False,False,
jörðuð,5,"['sþgven', 4, 'lhfnsf', 1]",jöðruð,4,"['lvensf', 3, 'lhfnsf', 1]",False,False,
snurða,9,"['nven', 4, 'sng', 4, 'nvfe', 1]",snuðra,26,"['sng', 25, 'sfg1en', 1]",False,False,
verði,1374,"['svg3en', 1007, 'nheþ', 147, 'svg3fn', 142, 'svg1en', 64, 'nkeþs', 5, 'nkfo', 4, 'nkeþ', 3, 'sfg1eþ', 2]",veðri,126,"['nheþ', 122, 'nkeþ', 2, 'nken', 2]",False,False,
verðið,145,"['sfg2fn', 71, 'nheng', 46, 'nheog', 26, 'sbg2fn', 1, 'svg2fn', 1]",veðrið,264,"['nheng', 209, 'nheog', 55]",False,False,
virða,152,"['sng', 143, 'sfg3fn', 9]",viðra,32,"['sng', 32]",False,False,
yrðum,86,"['svg1fþ', 71, 'sfg1fn', 15]",yðrum,1,"['sfg1fn', 1]",False,False,
annarr,1,"['nkens', 1]",annar,993,"['foken', 988, 'nkens', 2, 'nvfo', 1, 'nvee', 1, 'sfg3en', 1]",False,False,
annarra,639,"['fokfe', 458, 'fohfe', 108, 'fovfe', 73]",annara,15,"['fokfe', 8, 'fovfe', 4, 'lheovm', 2, 'lhenvm', 1]",False,False,
annarri,631,"['foveþ', 610, 'lveþsf', 18, 'lveþvf', 3]",annari,9,"['x', 6, 'foveþ', 3]",False,False,
barr,7,"['nheo', 5, 'nhen', 2]",bar,1175,"['sfg3eþ', 1055, 'sfg1eþ', 68, 'nkeo', 23, 'nkeþ', 9, 'nhen', 5, 'aa', 5, 'e', 5, 'nken', 3, 'sfg3en', 1, 'sfg3fþ', 1]",False,False,
barrið,3,"['nheng', 2, 'nheog', 1]",barið,59,"['nheng', 32, 'ssg', 18, 'nheog', 5, 'lhensf', 4]",False,False,
karra,4,"['nven', 2, 'sfg1en', 1, 'nkeo', 1]",kara,2,"['sng', 1, 'sfg1en', 1]",False,False,
kjörr,1,"['nhfo', 1]",kjör,65,"['nhfo', 48, 'nhfn', 12, 'nheo', 4, 'nhen', 1]",False,False,
marr,3,"['nheo', 1, 'nhen', 1, 'e', 1]",mar,18,"['x', 9, 'nkens', 4, 'as', 4, 'e', 1]",False,False,
marra,3,"['sng', 2, 'sfg3fn', 1]",mara,18,"['nven', 8, 'sfg3fn', 3, 'nkfe', 2, 'sfg1en', 2, 'nvens', 2, 'nkeþ', 1]",False,False,
marrið,11,"['nheng', 6, 'nheog', 5]",marið,4,"['sbg2fn', 1, 'ssg', 1, 'nheng', 1, 'lhensf', 1]",False,False,
orrustuflugvélar,1,"['nvfn', 1]",orustuflugvélar,2,"['nvfo', 1, 'nvfn', 1]",False,False,
rannsóknarráð,1,"['nhen', 1]",rannsóknaráð,8,"['nhens', 7, 'nhen', 1]",False,False,
sjóorrustu,1,"['nveþ', 1]",sjóorustu,2,"['nvee', 1, 'nveþ', 1]",False,False,
starra,2,"['nkfe', 1, 'nkfo', 1]",stara,69,"['sng', 44, 'sfg3fn', 14, 'nkee', 5, 'nven', 3, 'nkeþ', 1, 'nkfe', 1, 'nkfo', 1]",False,False,
steinarr,8,"['nkens', 5, 'nkeþs', 3]",steinar,45,"['nkfn', 33, 'sfg3en', 4, 'nkens', 3, 'nkeos', 3, 'nkfns', 2]",False,False,
svarrar,2,"['sfg3en', 2]",svarar,498,"['sfg3en', 489, 'sfg2en', 9]",False,False,
þorri,14,"['nken', 13, 'nkens', 1]",þori,77,"['sfg1en', 66, 'svg3en', 7, 'nken', 2, 'svg3fn', 2]",False,False,
þverra,12,"['lkfesf', 6, 'sng', 5, 'sfg3fn', 1]",þvera,18,"['lveosf', 8, 'sng', 7, 'lheevf', 1, 'lkfosf', 1, 'lheovf', 1]",False,False,
leikfimissal,1,"['nkeþ', 1]",leikfimisal,3,"['nkeþ', 2, 'nkeo', 1]",False,False,
ýmiss,49,"['fokee', 49]",ýmis,197,"['fohfo', 115, 'fohfn', 73, 'fokee', 6, 'foven', 3]",False,False,
vissa,53,"['lveosf', 20, 'nven', 15, 'lkfosf', 8, 'sng', 4, 'sfg3fn', 2, 'lhenvf', 2, 'sfg1en', 2]",visa,4,"['sng', 3, 'nxeos', 1]",False,False,
hnussaði,31,"['sfg3eþ', 30, 'sfg1eþ', 1]",hnusaði,9,"['sfg3eþ', 9]",False,False,
tillitssemi,30,"['nveþ', 16, 'nveo', 8, 'nven', 6]",tillitsemi,1,"['nveþ', 1]",False,False,
flass,6,"['nhee', 3, 'nheo', 2, 'nhen', 1]",flas,3,"['nhen', 2, 'nheo', 1]",False,False,
flassið,3,"['nheog', 2, 'nheng', 1]",flasið,31,"['nheog', 31]",False,False,
hróss,7,"['nhee', 7]",hrós,35,"['nheo', 28, 'nhen', 6, 'nhee', 1]",False,False,
bassa,7,"['nkeo', 4, 'nkeþ', 2, 'nkfe', 1]",basa,2,"['nkee', 1, 'nkeþ', 1]",False,False,
landsstjórn,2,"['nven', 1, 'nveþ', 1]",landstjórn,2,"['nven', 2]",False,False,
ýmisskonar,3,"['lkeþsf', 1, 'lvfnsf', 1, 'lkfþsf', 1]",ýmiskonar,27,"['lvfnsf', 5, 'lvfoof', 4, 'lveoof', 3, 'lveesf', 3, 'lhfþof', 3, 'lhfnof', 2, 'lveþof', 2, 'lvfosf', 2, 'lkfþsf', 1, 'lkeoof', 1, 'lvfeof', 1]",False,False,
starfssvið,4,"['nheo', 2, 'nhen', 1, 'nhfo', 1]",starfsvið,3,"['nheo', 2, 'nhen', 1]",False,False,
sjálfsstjórn,2,"['nveþ', 1, 'nven', 1]",sjálfstjórn,4,"['nven', 2, 'nveþ', 1, 'nveo', 1]",False,False,
less,1,"['e', 1]",les,198,"['sfg3en', 115, 'sfg1en', 63, 'e', 15, 'nhen', 5]",False,False,
vatnssósa,3,"['lkeþvf', 2, 'lkfþvf', 1]",vatnsósa,11,"['lkeovf', 2, 'lkfevf', 2, 'lvfnsf', 1, 'lheþvf', 1, 'lkeþvf', 1, 'lvfþvf', 1, 'lvensf', 1, 'lkfosf', 1, 'lkfnvf', 1]",False,False,
námsskrá,2,"['nveo', 1, 'nveþ', 1]",námskrá,6,"['nven', 3, 'nveþ', 2, 'nveo', 1]",False,False,
ránsskap,6,"['nkeþ', 4, 'nhens', 1, 'nkeo', 1]",ránskap,2,"['nkeþ', 1, 'nkeo', 1]",False,False,
hnussa,5,"['sfg1en', 3, 'sng', 2]",hnusa,4,"['sng', 4]",False,False,
hnussandi,1,"['slg', 1]",hnusandi,3,"['lvfevf', 1, 'lkfovf', 1, 'slg', 1]",False,False,
málssókn,2,"['nveo', 1, 'nven', 1]",málsókn,21,"['nveo', 13, 'nveþ', 4, 'nven', 2, 'nveþs', 1, 'nvens', 1]",False,False,
riss,2,"['nhen', 2]",ris,15,"['nhen', 7, 'nheo', 3, 'nhfn', 3, 'e', 2]",False,False,
lossa,4,"['sng', 4]",losa,180,"['sng', 166, 'sfg3fn', 6, 'nkeþ', 5, 'sfg1en', 1, 'nkeo', 1, 'nhfe', 1]",False,False,
lossað,1,"['ssg', 1]",losað,34,"['ssg', 33, 'lhensf', 1]",False,False,
myndir,772,"['nvfo', 446, 'nvfn', 284, 'svg2eþ', 42]",myntir,1,"['nvfo', 1]",False,False,
