Word form,Total count,POS tags and their frequency,Word form,Total count,POS tags and their frequency,Grammatically disjoint,Grammatically identical,Min freq
snúinn,22,"['lkensf', 14, 'sþgken', 5, 'lkeosf', 3]",snúin,11,"['lvensf', 10, 'lhfosf', 1]",True,False,
snöggsleginn,2,"['lkensf', 1, 'lkeosf', 1]",snöggslegin,2,"['lvensf', 2]",True,False,
soðinn,21,"['lkensf', 19, 'lkeosf', 2]",soðin,18,"['lhfnsf', 9, 'sþgven', 4, 'lhfosf', 3, 'lvensf', 2]",True,False,
sofinn,9,"['lkensf', 9]",sofin,2,"['lvensf', 2]",True,False,
sokkanna,1,"['nkfeg', 1]",sokkana,25,"['nkfog', 25]",True,False,
sokkinn,22,"['lkensf', 13, 'nkeog', 9]",sokkin,14,"['lvensf', 12, 'lhfnsf', 2]",True,False,
sollinn,1,"['nkeog', 1]",sollin,1,"['lhfosf', 1]",True,False,
sorgbitinn,3,"['lkensf', 3]",sorgbitin,1,"['lvensf', 1]",True,False,
sortinn,2,"['nkeng', 2]",sortin,1,"['nveng', 1]",True,False,
sólargeislanna,2,"['nkfeg', 2]",sólargeislana,2,"['nkfog', 2]",True,False,
sólarhringanna,1,"['nkfeg', 1]",sólarhringana,4,"['nkfog', 4]",True,False,
sólbrúnn,5,"['lkensf', 5]",sólbrún,6,"['lvensf', 6]",True,False,
sólginn,3,"['lkensf', 2, 'lkeosf', 1]",sólgin,1,"['lhfnsf', 1]",True,False,
sólinn,2,"['nkeng', 2]",sólin,295,"['nveng', 295]",True,False,
sónn,3,"['nken', 3]",són,3,"['nveo', 1, 'nkeo', 1, 'nveþ', 1]",True,False,
spánn,3,"['nkens', 3]",spán,5,"['nkeos', 5]",True,False,
spánni,1,"['nveþg', 1]",spáni,71,"['nkeþs', 70, 'nkeþ', 1]",True,False,
speglanna,1,"['nkfeg', 1]",speglana,5,"['nkfog', 5]",True,False,
spilaranna,1,"['nkfeg', 1]",spilarana,1,"['nkfog', 1]",True,False,
spítalanna,3,"['nkfeg', 3]",spítalana,1,"['nkfog', 1]",True,False,
sprottinn,10,"['lkensf', 10]",sprottin,19,"['sþgven', 18, 'sþghfn', 1]",True,False,
sprunginn,9,"['lkensf', 9]",sprungin,14,"['lvensf', 10, 'lhfnsf', 4]",True,False,
spunna,1,"['lkeevf', 1]",spuna,41,"['nkeþ', 38, 'nkeo', 2, 'nkee', 1]",True,False,
spunninn,6,"['sþgken', 5, 'lkeosf', 1]",spunnin,3,"['lvensf', 3]",True,False,
staðbundinn,3,"['lkensf', 2, 'lkeosf', 1]",staðbundin,13,"['lvensf', 11, 'lhfosf', 1, 'lhfnsf', 1]",True,False,
staðinn,679,"['nkeog', 638, 'sþgken', 23, 'lkensf', 17, 'nkeng', 1]",staðin,22,"['x', 22]",True,False,
staðráðinn,40,"['lkensf', 40]",staðráðin,38,"['lvensf', 37, 'lhfnsf', 1]",True,False,
stapanna,2,"['nkfeg', 2]",stapana,1,"['nkfog', 1]",True,False,
stauranna,1,"['nkfeg', 1]",staurana,1,"['nkfog', 1]",True,False,
stálheppinn,2,"['lkensf', 2]",stálheppin,2,"['lvensf', 2]",True,False,
stálsleginn,2,"['lkensf', 2]",stálslegin,2,"['lvensf', 1, 'lhfnsf', 1]",True,False,
steinrunninn,6,"['lkensf', 6]",steinrunnin,9,"['lvensf', 7, 'lhfnsf', 2]",True,False,
stiginn,27,"['sþgken', 17, 'nkeng', 8, 'nkeog', 2]",stigin,8,"['sþghfn', 6, 'nhfng', 1, 'lvensf', 1]",True,False,
stimplanna,1,"['nkfeg', 1]",stimplana,1,"['nkfog', 1]",True,False,
stjarfann,1,"['nkeog', 1]",stjarfan,1,"['lkeosf', 1]",True,False,
stofnanna,3,"['nkfeg', 2, 'nvfeg', 1]",stofnana,24,"['nvfe', 24]",True,False,
stokkinn,9,"['nkeog', 7, 'lkeosf', 1, 'lkensf', 1]",stokkin,4,"['lvensf', 4]",True,False,
stolinn,2,"['lkeosf', 2]",stolin,1,"['lvensf', 1]",True,False,
stólanna,2,"['nkfeg', 2]",stólana,13,"['nkfog', 13]",True,False,
stóraukinn,1,"['lkensf', 1]",stóraukin,3,"['lvensf', 2, 'lhfosf', 1]",True,False,
stórbrotinn,6,"['lkensf', 4, 'lkeosf', 2]",stórbrotin,11,"['lvensf', 7, 'lhfnsf', 2, 'nhfog', 1, 'lhfosf', 1]",True,False,
stórhrifinn,6,"['lkensf', 6]",stórhrifin,3,"['lvensf', 2, 'lhfnsf', 1]",True,False,
stórskorinn,3,"['lkensf', 3]",stórskorin,2,"['lvensf', 2]",True,False,
stórskrítinn,6,"['lkensf', 6]",stórskrítin,1,"['lvensf', 1]",True,False,
stórvaxinn,5,"['lkensf', 5]",stórvaxin,4,"['lvensf', 4]",True,False,
strangann,3,"['nkeog', 3]",strangan,7,"['lkeosf', 7]",True,False,
strákanna,35,"['nkfeg', 35]",strákana,85,"['nkfog', 85]",True,False,
strembinn,1,"['lkensf', 1]",strembin,4,"['lvensf', 2, 'lhfnsf', 2]",True,False,
strigaskónna,1,"['nkfeg', 1]",strigaskóna,4,"['nkfog', 4]",True,False,
stríðinn,14,"['lkensf', 8, 'nkeog', 6]",stríðin,10,"['lvensf', 4, 'nhfog', 4, 'nhfng', 2]",True,False,
strokinn,9,"['sþgken', 6, 'lkensf', 3]",strokin,9,"['lvensf', 8, 'lhfnsf', 1]",True,False,
stunginn,7,"['lkensf', 6, 'lkeosf', 1]",stungin,7,"['lvensf', 7]",True,False,
sturlunganna,5,"['nkfegs', 5]",sturlungana,6,"['nkfogs', 6]",True,False,
stúdentanna,8,"['nkfeg', 8]",stúdentana,5,"['nkfog', 5]",True,False,
stúrinn,5,"['lkensf', 5]",stúrin,9,"['lvensf', 5, 'nhfog', 2, 'lhfnsf', 1, 'nhfng', 1]",True,False,
suðrænn,1,"['lkensf', 1]",suðræn,2,"['lvensf', 2]",True,False,
suðrænna,1,"['lvfesf', 1]",suðræna,4,"['lkeþvf', 2, 'lkfosf', 1, 'lveosf', 1]",True,False,
suðrænni,2,"['lveþsf', 2]",suðræni,1,"['lkenvf', 1]",True,False,
sumarmorgunn,1,"['nken', 1]",sumarmorgun,1,"['nkeo', 1]",True,False,
sundurskorinn,1,"['lkensf', 1]",sundurskorin,2,"['lvensf', 2]",True,False,
sunginn,11,"['sþgken', 11]",sungin,16,"['sþgven', 8, 'sþghfn', 6, 'lhfosf', 1, 'lvensf', 1]",True,False,
sunnudagsmorgunn,6,"['nken', 6]",sunnudagsmorgun,10,"['nkeo', 10]",True,False,
svalann,3,"['nkeog', 3]",svalan,3,"['lkeosf', 3]",True,False,
svanni,1,"['nken', 1]",svani,9,"['nkeþs', 7, 'nkfo', 1, 'nkeþ', 1]",True,False,
svarinn,6,"['lkensf', 5, 'lkeosf', 1]",svarin,2,"['lvensf', 1, 'lhfosf', 1]",True,False,
svartsýnn,7,"['lkensf', 7]",svartsýn,1,"['lvensf', 1]",True,False,
svartsýnni,1,"['lvenvm', 1]",svartsýni,5,"['nven', 4, 'nveo', 1]",True,False,
sveinanna,7,"['nkfeg', 7]",sveinana,3,"['nkfog', 3]",True,False,
sveinn,623,"['nkens', 609, 'nken', 14]",svein,81,"['nkeos', 76, 'nkeo', 5]",True,False,
sviðinn,8,"['lkeosf', 3, 'lkensf', 3, 'nkeng', 2]",sviðin,6,"['lvensf', 3, 'nhfng', 2, 'lhfnsf', 1]",True,False,
svifaseinn,3,"['lkensf', 3]",svifasein,5,"['lvensf', 4, 'lhfnsf', 1]",True,False,
svikinn,21,"['sþgken', 15, 'lkensf', 5, 'lkeosf', 1]",svikin,15,"['nhfog', 6, 'sþgven', 3, 'nhfng', 3, 'lvensf', 2, 'sþghfn', 1]",True,False,
svíanna,2,"['nkfeg', 2]",svíana,1,"['nkfog', 1]",True,False,
svæðisbundinn,3,"['lkensf', 2, 'lkeosf', 1]",svæðisbundin,6,"['lvensf', 6]",True,False,
sýnna,4,"['lhenvm', 4]",sýna,958,"['sng', 771, 'sfg3fn', 183, 'lvenvf', 1, 'lveosf', 1, 'nvfe', 1, 'nhfe', 1]",True,False,
sægrænn,1,"['lkensf', 1]",sægræn,1,"['lhfosf', 1]",True,False,
sögutímanna,1,"['nkfeg', 1]",sögutímana,1,"['nkfog', 1]",True,False,
talinn,118,"['sþgken', 115, 'lkensf', 2, 'x', 1]",talin,184,"['sþgven', 114, 'sþghfn', 68, 'lvensf', 2]",True,False,
taminn,3,"['lkeosf', 2, 'lkensf', 1]",tamin,1,"['lvensf', 1]",True,False,
tandurhreinn,4,"['lkensf', 4]",tandurhrein,3,"['lvensf', 3]",True,False,
táknrænn,1,"['lkensf', 1]",táknræn,6,"['lvensf', 4, 'lhfosf', 1, 'lhfnsf', 1]",True,False,
tánna,13,"['nvfeg', 13]",tána,12,"['nveog', 10, 'lkeþvf', 1, 'lkeovf', 1]",True,False,
teinn,2,"['nken', 2]",tein,1,"['nkeo', 1]",True,False,
tekinn,208,"['sþgken', 207, 'lkensf', 1]",tekin,377,"['sþgven', 294, 'sþghfn', 82, 'lvensf', 1]",True,False,
textanna,1,"['nkfeg', 1]",textana,10,"['nkfog', 10]",True,False,
tilbúinn,153,"['lkensf', 146, 'lkeosf', 7]",tilbúin,136,"['lvensf', 113, 'lhfnsf', 22, 'lhfosf', 1]",True,False,
tilhöggvinn,1,"['lkensf', 1]",tilhöggvin,2,"['lhfosf', 1, 'lhfnsf', 1]",True,False,
tilkominn,4,"['lkensf', 4]",tilkomin,9,"['lvensf', 5, 'lhfnsf', 3, 'sþgven', 1]",True,False,
tilskilinn,1,"['lkensf', 1]",tilskilin,7,"['lhfosf', 6, 'lhfnsf', 1]",True,False,
tiltekinn,36,"['lkeosf', 23, 'lkensf', 9, 'sþgken', 4]",tiltekin,25,"['lhfosf', 12, 'lvensf', 8, 'lhfnsf', 5]",True,False,
tilvalinn,7,"['lkensf', 7]",tilvalin,7,"['lvensf', 7]",True,False,
tinna,45,"['nvens', 27, 'nven', 16, 'nkeþs', 1, 'nkeos', 1]",tina,3,"['nkeo', 1, 'nvfe', 1, 'sng', 1]",True,False,
tímabundinn,9,"['lkensf', 8, 'lkeosf', 1]",tímabundin,14,"['lvensf', 9, 'lhfosf', 3, 'lhfnsf', 2]",True,False,
tímann,641,"['nkeog', 623, 'nkeogs', 18]",tíman,1,"['x', 1]",True,False,
tímanna,15,"['nkfeg', 15]",tímana,21,"['nkfog', 21]",True,False,
títuprjónn,3,"['nken', 3]",títuprjón,3,"['nkeo', 3]",True,False,
togaranna,2,"['nkfeg', 2]",togarana,1,"['nkfog', 1]",True,False,
torráðinn,1,"['lkensf', 1]",torráðin,4,"['lvensf', 2, 'lhfosf', 1, 'lhfnsf', 1]",True,False,
torskilinn,5,"['lkensf', 4, 'lkeosf', 1]",torskilin,3,"['lvensf', 2, 'lhfosf', 1]",True,False,
tortrygginn,17,"['lkensf', 17]",tortryggin,13,"['lvensf', 11, 'lhfnsf', 2]",True,False,
tónanna,1,"['nkfeg', 1]",tónana,5,"['nkfog', 5]",True,False,
tónleikanna,1,"['nkfeg', 1]",tónleikana,13,"['nkfog', 13]",True,False,
tónn,33,"['nken', 33]",tón,74,"['nkeo', 41, 'nkeþ', 23, 'nheo', 8, 'nhen', 1, 'nhfþ', 1]",True,False,
troðinn,7,"['lkensf', 7]",troðin,7,"['lvensf', 6, 'lhfnsf', 1]",True,False,
tröllvaxinn,1,"['lkensf', 1]",tröllvaxin,3,"['lvensf', 2, 'lhfosf', 1]",True,False,
tugginn,2,"['lkensf', 2]",tuggin,2,"['lvensf', 2]",True,False,
turnanna,1,"['nkfeg', 1]",turnana,1,"['nkfog', 1]",True,False,
tvíburanna,8,"['nkfeg', 8]",tvíburana,17,"['nkfog', 14, 'x', 3]",True,False,
tvímenninganna,3,"['nkfeg', 3]",tvímenningana,2,"['nkfog', 2]",True,False,
ullinn,1,"['nkeng', 1]",ullin,8,"['nveng', 8]",True,False,
umbeðinn,1,"['lkeosf', 1]",umbeðin,1,"['lhfosf', 1]",True,False,
umflúinn,1,"['lkensf', 1]",umflúin,2,"['lvensf', 2]",True,False,
umhverfisvænn,1,"['lkensf', 1]",umhverfisvæn,1,"['lhfosf', 1]",True,False,
umkominn,3,"['lkensf', 3]",umkomin,4,"['lvensf', 4]",True,False,
umlukinn,14,"['lkensf', 14]",umlukin,5,"['lvensf', 4, 'lhfnsf', 1]",True,False,
umsaminn,1,"['lkensf', 1]",umsamin,4,"['lhfosf', 3, 'lhfnsf', 1]",True,False,
umsetinn,5,"['lkensf', 5]",umsetin,1,"['lhfnsf', 1]",True,False,
umvafinn,19,"['lkensf', 17, 'lkeosf', 2]",umvafin,14,"['lvensf', 7, 'lhfnsf', 5, 'lhfosf', 2]",True,False,
undanfarinn,6,"['lkeosf', 5, 'nkeng', 1]",undanfarin,53,"['lhfosf', 53]",True,False,
undangenginn,1,"['lkeosf', 1]",undangengin,12,"['lhfosf', 10, 'lvensf', 2]",True,False,
undanskilinn,2,"['lkensf', 2]",undanskilin,4,"['lhfnsf', 3, 'lvensf', 1]",True,False,
undanþeginn,3,"['lkensf', 3]",undanþegin,5,"['lvensf', 3, 'lhfnsf', 2]",True,False,
undinn,3,"['lkensf', 3]",undin,4,"['lvensf', 3, 'nveng', 1]",True,False,
undirbúinn,6,"['lkensf', 6]",undirbúin,5,"['lvensf', 3, 'sþgven', 2]",True,False,
undirgefinn,2,"['lkensf', 2]",undirgefin,4,"['lvensf', 4]",True,False,
undirtónn,1,"['nken', 1]",undirtón,1,"['nkeo', 1]",True,False,
ungann,9,"['nkeog', 9]",ungan,54,"['lkeosf', 54]",True,False,
unglinganna,11,"['nkfeg', 11]",unglingana,20,"['nkfog', 20]",True,False,
unnandi,2,"['nken', 2]",unandi,1,"['slg', 1]",True,False,
unni,61,"['x', 29, 'nveþs', 10, 'sfg3eþ', 7, 'nveos', 6, 'sfg1eþ', 4, 'nveþ', 2, 'svg3en', 2, 'nveo', 1]",uni,2,"['sfg1en', 1, 'svg3fn', 1]",True,False,
unninn,38,"['sþgken', 34, 'lkensf', 4]",unnin,65,"['sþgven', 30, 'sþghfn', 17, 'lhfosf', 9, 'lhfnsf', 8, 'x', 1]",True,False,
unnir,4,"['sþgkfn', 4]",unir,7,"['sfg3en', 7]",True,False,
unnu,100,"['sfg3fþ', 100]",unu,9,"['nvees', 4, 'nveþs', 3, 'nveos', 2]",True,False,
unnum,25,"['sfg1fþ', 20, 'lkeþsf', 2, 'lvfþsf', 1, 'nvfþ', 1, 'lhfþsf', 1]",unum,21,"['sfg1fn', 21]",True,False,
uppalinn,13,"['sþgken', 9, 'lkensf', 4]",uppalin,6,"['lvensf', 6]",True,False,
uppábúinn,4,"['lkensf', 4]",uppábúin,3,"['lvensf', 2, 'lhfnsf', 1]",True,False,
uppblásinn,4,"['lkensf', 3, 'lkeosf', 1]",uppblásin,4,"['lvensf', 4]",True,False,
uppgefinn,9,"['lkensf', 7, 'lkeosf', 2]",uppgefin,23,"['lvensf', 20, 'lhfnsf', 3]",True,False,
upphafinn,3,"['lkensf', 2, 'lkeosf', 1]",upphafin,9,"['lvensf', 8, 'lhfnsf', 1]",True,False,
uppkominn,2,"['lkeosf', 1, 'lkensf', 1]",uppkomin,6,"['lhfosf', 4, 'lhfnsf', 1, 'lvensf', 1]",True,False,
uppnuminn,10,"['lkensf', 10]",uppnumin,9,"['lvensf', 7, 'lhfnsf', 2]",True,False,
upprifinn,14,"['lkensf', 14]",upprifin,9,"['lvensf', 9]",True,False,
upprisinn,10,"['lkensf', 9, 'lkeosf', 1]",upprisin,1,"['lvensf', 1]",True,False,
upprunninn,9,"['lkensf', 9]",upprunnin,5,"['lhfnsf', 3, 'lvensf', 2]",True,False,
upptekinn,49,"['lkensf', 49]",upptekin,55,"['lvensf', 41, 'lhfnsf', 13, 'lhfosf', 1]",True,False,
uppurinn,1,"['lkensf', 1]",uppurin,4,"['lhfnsf', 2, 'lvensf', 2]",True,False,
úfinn,17,"['lkensf', 13, 'nkeng', 2, 'lkeosf', 2]",úfin,6,"['lvensf', 6]",True,False,
úldinn,3,"['lkensf', 2, 'lkeosf', 1]",úldin,1,"['lhfnsf', 1]",True,False,
útblásinn,1,"['lkensf', 1]",útblásin,3,"['lvensf', 3]",True,False,
útbrunninn,1,"['lkensf', 1]",útbrunnin,1,"['lvensf', 1]",True,False,
útbúinn,6,"['lkensf', 6]",útbúin,7,"['lvensf', 5, 'sþghfn', 1, 'lhfosf', 1]",True,False,
útfarinn,1,"['lkensf', 1]",útfarin,1,"['lvensf', 1]",True,False,
útgefinn,1,"['lkensf', 1]",útgefin,2,"['lhfosf', 1, 'lvensf', 1]",True,False,
útgrátinn,1,"['lkensf', 1]",útgrátin,3,"['lvensf', 3]",True,False,
útilátinn,3,"['lkensf', 2, 'lkeosf', 1]",útilátin,7,"['lvensf', 5, 'nhfog', 2]",True,False,
útitekinn,6,"['lkensf', 6]",útitekin,1,"['lvensf', 1]",True,False,
útlaganna,2,"['nkfeg', 2]",útlagana,5,"['nkfog', 5]",True,False,
útlendinganna,4,"['nkfeg', 4]",útlendingana,6,"['nkfog', 6]",True,False,
útrunninn,5,"['lkensf', 5]",útrunnin,2,"['lhfosf', 1, 'lvensf', 1]",True,False,
útskorinn,3,"['lkensf', 2, 'lkeosf', 1]",útskorin,4,"['lhfosf', 2, 'lhfnsf', 1, 'lvensf', 1]",True,False,
útsmoginn,2,"['lkensf', 2]",útsmogin,3,"['lvensf', 3]",True,False,
úttroðinn,6,"['lkensf', 6]",úttroðin,3,"['lvensf', 3]",True,False,
vafinn,22,"['sþgken', 17, 'nkeng', 3, 'lkensf', 2]",vafin,19,"['lvensf', 16, 'lhfnsf', 3]",True,False,
vakinn,20,"['lkensf', 17, 'nkeng', 3]",vakin,24,"['sþgven', 23, 'lhfnsf', 1]",True,False,
valdhafanna,4,"['nkfeg', 4]",valdhafana,3,"['nkfog', 3]",True,False,
valinn,48,"['sþgken', 42, 'nkeog', 6]",valin,27,"['sþgven', 15, 'sþghfn', 4, 'lhfnsf', 3, 'sþghfo', 2, 'lhfosf', 2, 'lvensf', 1]",True,False,
vandfundinn,2,"['lkensf', 2]",vandfundin,2,"['lvensf', 2]",True,False,
vandfýsinn,1,"['lkensf', 1]",vandfýsin,2,"['lvensf', 2]",True,False,
vandmeðfarinn,1,"['lkensf', 1]",vandmeðfarin,3,"['lhfnsf', 2, 'lvensf', 1]",True,False,
vangefinn,2,"['lkensf', 1, 'lkeosf', 1]",vangefin,3,"['lvensf', 3]",True,False,
vanmetinn,2,"['lkeosf', 1, 'sþgken', 1]",vanmetin,1,"['lvensf', 1]",True,False,
vann,453,"['sfg3eþ', 376, 'sfg1eþ', 77]",van,66,"['e', 30, 'nhen', 21, 'nheo', 11, 'lkeosf', 3, 'aa', 1]",True,False,
varann,7,"['nkeog', 7]",varan,8,"['nveng', 8]",True,False,
varfærinn,6,"['lkensf', 5, 'lkeosf', 1]",varfærin,3,"['lvensf', 3]",True,False,
varinn,14,"['nkeng', 12, 'lkensf', 2]",varin,5,"['lvensf', 3, 'lhfnsf', 2]",True,False,
vaxinn,27,"['sþgken', 13, 'lkensf', 13, 'lkeosf', 1]",vaxin,22,"['lvensf', 14, 'sþghfn', 6, 'lhfnsf', 2]",True,False,
veðurbarinn,3,"['lkensf', 2, 'lkeosf', 1]",veðurbarin,3,"['lvensf', 2, 'lhfnsf', 1]",True,False,
veðurfræðinganna,1,"['nkfeg', 1]",veðurfræðingana,1,"['nkfog', 1]",True,False,
veginn,903,"['nkeog', 902, 'lkensf', 1]",vegin,4,"['x', 4]",True,False,
velkominn,73,"['lkensf', 51, 'lkeosf', 14, 'x', 8]",velkomin,43,"['lvensf', 34, 'lhfnsf', 8, 'lhfosf', 1]",True,False,
velþeginn,2,"['lkeosf', 1, 'lkensf', 1]",velþegin,3,"['lvensf', 2, 'lhfnsf', 1]",True,False,
venjubundinn,1,"['lkeosf', 1]",venjubundin,2,"['lvensf', 1, 'lhfosf', 1]",True,False,
verkanna,6,"['nhfeg', 6]",verkana,3,"['nkfog', 2, 'nvfe', 1]",True,False,
verkinn,8,"['nkeog', 7, 'nkeng', 1]",verkin,34,"['nhfog', 21, 'nhfng', 13]",True,False,
verkstjóranna,1,"['nkfeg', 1]",verkstjórana,4,"['nkfog', 4]",True,False,
verslunarþjónn,1,"['nken', 1]",verslunarþjón,1,"['nkeo', 1]",True,False,
vestrænna,2,"['lvfesf', 1, 'lheþvm', 1]",vestræna,15,"['lkeþvf', 5, 'lkeovf', 4, 'lkeevf', 3, 'lkfosf', 1, 'lvenvf', 1, 'lveosf', 1]",True,False,
vestrænnar,11,"['lveesf', 11]",vestrænar,1,"['lvfosf', 1]",True,False,
vestrænni,11,"['lveþsf', 11]",vestræni,4,"['lkenvf', 4]",True,False,
vetrarmorgunn,2,"['nken', 2]",vetrarmorgun,2,"['nkeo', 2]",True,False,
vélknúinn,1,"['lkeosf', 1]",vélknúin,1,"['lhfosf', 1]",True,False,
vélrænn,1,"['lkensf', 1]",vélræn,4,"['lvensf', 3, 'lhfosf', 1]",True,False,
vésteinn,23,"['nkens', 23]",véstein,9,"['nkeos', 9]",True,False,
viðbúinn,9,"['lkensf', 9]",viðbúin,8,"['lvensf', 8]",True,False,
viðriðinn,11,"['lkeosf', 6, 'lkensf', 5]",viðriðin,4,"['nhfng', 2, 'lvensf', 1, 'lhfnsf', 1]",True,False,
viðtekinn,2,"['lkensf', 1, 'lkeosf', 1]",viðtekin,3,"['lhfosf', 2, 'lvensf', 1]",True,False,
vindanna,1,"['nvfeg', 1]",vindana,4,"['nkfog', 4]",True,False,
vininn,28,"['nkeog', 28]",vinin,1,"['nveng', 1]",True,False,
vinn,43,"['sfg1en', 42, 'nkengs', 1]",vin,221,"['nkeo', 169, 'nven', 19, 'nveo', 15, 'e', 12, 'nveþ', 5, 'nkeþ', 1]",True,False,
vinnufélaganna,1,"['nkfeg', 1]",vinnufélagana,4,"['nkfog', 4]",True,False,
vinnur,261,"['sfg3en', 253, 'sfg2en', 8]",vinur,679,"['nken', 671, 'nvfn', 4, 'nvfo', 4]",True,False,
visinn,3,"['lkensf', 3]",visin,3,"['lvensf', 2, 'lhfnsf', 1]",True,False,
vitiborinn,1,"['lkensf', 1]",vitiborin,1,"['lhfnsf', 1]",True,False,
vitinn,6,"['nkeng', 6]",vitin,26,"['nhfog', 23, 'nhfng', 3]",True,False,
vitnanna,11,"['nhfeg', 11]",vitnana,1,"['nkfog', 1]",True,False,
víðsýnn,5,"['lkensf', 5]",víðsýn,1,"['lvensf', 1]",True,False,
víkinganna,2,"['nkfeg', 2]",víkingana,1,"['nkfog', 1]",True,False,
víranna,1,"['nkfeg', 1]",vírana,2,"['nkfog', 2]",True,False,
vísunnar,9,"['nveeg', 9]",vísunar,2,"['nvee', 2]",True,False,
voganna,1,"['nvfeg', 1]",vogana,1,"['nkfog', 1]",True,False,
vonsvikinn,29,"['lkensf', 28, 'lkeosf', 1]",vonsvikin,16,"['lvensf', 13, 'nhfog', 1, 'nhfng', 1, 'lhfnsf', 1]",True,False,
væminn,6,"['lkensf', 5, 'lkeosf', 1]",væmin,8,"['lvensf', 7, 'lhfnsf', 1]",True,False,
vængbrotinn,5,"['lkensf', 5]",vængbrotin,4,"['lvensf', 3, 'nhfng', 1]",True,False,
vænn,41,"['lkensf', 41]",væn,21,"['lvensf', 18, 'lhfnsf', 2, 'lhfosf', 1]",True,False,
vænna,28,"['lhenvm', 25, 'lheovm', 2, 'lkfesf', 1]",væna,43,"['lveosf', 10, 'sng', 9, 'lvenvf', 8, 'sfg3fn', 5, 'lkfosf', 5, 'lkeevf', 3, 'lheþvf', 2, 'lkeovf', 1]",True,False,
vænni,9,"['lvenvm', 5, 'lveþsf', 3, 'lhfnvm', 1]",væni,21,"['lkenvf', 18, 'nkeo', 2, 'nhen', 1]",True,False,
vöðvanna,1,"['nkfeg', 1]",vöðvana,17,"['nkfog', 17]",True,False,
yfirgefinn,10,"['lkensf', 10]",yfirgefin,24,"['lvensf', 16, 'lhfnsf', 5, 'lhfosf', 3]",True,False,
yfirkominn,12,"['lkensf', 12]",yfirkomin,9,"['lvensf', 7, 'lhfnsf', 2]",True,False,
yfirstaðinn,1,"['lkensf', 1]",yfirstaðin,3,"['lvensf', 2, 'lhfnsf', 1]",True,False,
þakinn,22,"['sþgken', 16, 'lkensf', 6]",þakin,23,"['sþgven', 12, 'lhfnsf', 7, 'lvensf', 4]",True,False,
þaninn,12,"['lkensf', 12]",þanin,11,"['lhfnsf', 5, 'lhfosf', 3, 'lvensf', 3]",True,False,
þegnanna,4,"['nkfeg', 4]",þegnana,1,"['nkfog', 1]",True,False,
þéttofinn,1,"['lkeosf', 1]",þéttofin,1,"['lhfnsf', 1]",True,False,
þéttsetinn,7,"['lkensf', 5, 'lkeosf', 2]",þéttsetin,5,"['lvensf', 4, 'lhfosf', 1]",True,False,
þéttvaxinn,5,"['lkensf', 5]",þéttvaxin,2,"['lvensf', 2]",True,False,
þinn,881,"['feken', 613, 'fekeo', 268]",þin,2,"['nkeþ', 1, 'nkeo', 1]",True,False,
þistlanna,2,"['nkfeg', 2]",þistlana,2,"['nkfog', 2]",True,False,
þjóðverjanna,12,"['nkfeg', 12]",þjóðverjana,5,"['nkfog', 5]",True,False,
þjófanna,1,"['nkfeg', 1]",þjófana,2,"['nkfog', 2]",True,False,
þjónn,41,"['nken', 41]",þjón,16,"['nkeo', 16]",True,False,
þolinn,1,"['lkensf', 1]",þolin,1,"['lvensf', 1]",True,False,
þorrinn,5,"['nkeng', 4, 'lkensf', 1]",þorrin,2,"['lvensf', 2]",True,False,
þorsteinn,229,"['nkens', 228, 'nken', 1]",þorstein,40,"['nkeos', 40]",True,False,
þotinn,3,"['lkensf', 3]",þotin,1,"['nhfog', 1]",True,False,
þórarinn,70,"['nkens', 70]",þórarin,11,"['nkeos', 11]",True,False,
þráðbeinn,2,"['lkensf', 2]",þráðbein,9,"['lvensf', 9]",True,False,
þráinn,18,"['nkens', 18]",þráin,16,"['nveng', 12, 'nkeos', 4]",True,False,
þránni,3,"['x', 3]",þráni,6,"['nkeþs', 5, 'svg3en', 1]",True,False,
þrekinn,23,"['lkensf', 21, 'lkeosf', 2]",þrekin,2,"['lvensf', 2]",True,False,
þremenninganna,7,"['nkfeg', 7]",þremenningana,3,"['x', 2, 'nkfog', 1]",True,False,
þrifinn,6,"['lkensf', 6]",þrifin,6,"['lvensf', 3, 'nhfog', 2, 'nhfng', 1]",True,False,
þrjótanna,1,"['nkfeg', 1]",þrjótana,1,"['nkfog', 1]",True,False,
þrotinn,1,"['nkeng', 1]",þrotin,4,"['lvensf', 2, 'lhfnsf', 1, 'nhfog', 1]",True,False,
þrunginn,6,"['lkensf', 5, 'lkeosf', 1]",þrungin,16,"['lvensf', 13, 'lhfnsf', 2, 'lhfosf', 1]",True,False,
þrútinn,20,"['lkensf', 19, 'lkeosf', 1]",þrútin,9,"['lvensf', 4, 'lhfnsf', 3, 'lhfosf', 2]",True,False,
þrýstinn,4,"['lkensf', 2, 'nkeog', 2]",þrýstin,3,"['lvensf', 3]",True,False,
þrælanna,1,"['nkfeg', 1]",þrælana,4,"['nkfog', 4]",True,False,
þröngsýnna,1,"['lhenvm', 1]",þröngsýna,1,"['lhenvf', 1]",True,False,
þungann,8,"['nkeog', 8]",þungan,60,"['lkeosf', 59, 'aa', 1]",True,False,
þungbrýnn,10,"['lkensf', 10]",þungbrýn,2,"['lvensf', 2]",True,False,
þungbúinn,36,"['lkensf', 35, 'lkeosf', 1]",þungbúin,6,"['lvensf', 6]",True,False,
þurrkunnar,1,"['nveeg', 1]",þurrkunar,9,"['nvee', 9]",True,False,
