Word form,Total count,POS tags and their frequency,Word form,Total count,POS tags and their frequency,Grammatically disjoint,Grammatically identical,Min freq
munninum,84,"['nkeþg', 84]",muninum,4,"['nkeþg', 4]",False,True,
munnur,20,"['nken', 20]",munur,137,"['nken', 137]",False,True,
rúnnstykkjum,1,"['nhfþ', 1]",rúnstykkjum,1,"['nhfþ', 1]",False,True,
sennan,1,"['nveng', 1]",senan,2,"['nveng', 2]",False,True,
sennu,8,"['nveþ', 5, 'nveo', 3]",senu,3,"['nveo', 2, 'nveþ', 1]",False,True,
skinninu,29,"['nheþg', 29]",skininu,6,"['nheþg', 6]",False,True,
skinns,15,"['nhee', 15]",skins,1,"['nhee', 1]",False,True,
spanna,4,"['sfg3fn', 2, 'sng', 2]",spana,4,"['sng', 3, 'sfg3fn', 1]",False,True,
spannaði,1,"['sfg3eþ', 1]",spanaði,1,"['sfg3eþ', 1]",False,True,
vinnan,52,"['nveng', 52]",vinan,23,"['nveng', 23]",False,True,
kóki,14,"['nheþ', 14]",koki,8,"['nheþ', 8]",False,True,
móskuna,3,"['nveog', 3]",moskuna,2,"['nveog', 2]",False,True,
móskunnar,1,"['nveeg', 1]",moskunnar,1,"['nveeg', 1]",False,True,
gólfi,110,"['nheþ', 110]",golfi,2,"['nheþ', 2]",False,True,
róti,13,"['nheþ', 11, 'svg3en', 2]",roti,3,"['nheþ', 2, 'svg3en', 1]",False,True,
skólpi,5,"['nheþ', 5]",skolpi,1,"['nheþ', 1]",False,True,
fólar,1,"['nkfn', 1]",folar,1,"['nkfn', 1]",False,True,
alkóhólisti,25,"['nken', 25]",alkohólisti,27,"['nken', 27]",False,True,
kókið,10,"['nheog', 9, 'nheng', 1]",kokið,12,"['nheog', 11, 'nheng', 1]",False,True,
kókinu,4,"['nheþg', 4]",kokinu,11,"['nheþg', 11]",False,True,
bólaði,21,"['sfg3eþ', 21]",bolaði,2,"['sfg3eþ', 2]",False,True,
alkóhólisma,4,"['nkeo', 2, 'nkeþ', 1, 'nkee', 1]",alkohólisma,33,"['nkeo', 26, 'nkeþ', 6, 'nkee', 1]",False,True,
alkóhólistum,2,"['nkfþ', 2]",alkohólistum,6,"['nkfþ', 6]",False,True,
alkóhólismans,2,"['nkeeg', 2]",alkohólismans,1,"['nkeeg', 1]",False,True,
harmónikkuna,1,"['nveog', 1]",harmonikkuna,1,"['nveog', 1]",False,True,
hófið,1,"['nheog', 1]",hofið,2,"['nheog', 2]",False,True,
rótuðu,6,"['sfg3fþ', 6]",rotuðu,2,"['sfg3fþ', 2]",False,True,
sóri,1,"['nken', 1]",sori,1,"['nken', 1]",False,True,
rólur,3,"['nvfo', 2, 'nvfn', 1]",rolur,4,"['nvfn', 2, 'nvfo', 2]",False,True,
slóri,3,"['nheþ', 3]",slori,8,"['nheþ', 8]",False,True,
fóli,1,"['nken', 1]",foli,4,"['nken', 4]",False,True,
hópuðu,1,"['sfg3fþ', 1]",hopuðu,2,"['sfg3fþ', 2]",False,True,
fólinn,3,"['nkeng', 3]",folinn,2,"['nkeng', 2]",False,True,
fólann,1,"['nkeog', 1]",folann,3,"['nkeog', 3]",False,True,
alkóhólistar,6,"['nkfn', 6]",alkohólistar,14,"['nkfn', 14]",False,True,
alkóhólistarnir,1,"['nkfng', 1]",alkohólistarnir,1,"['nkfng', 1]",False,True,
alkóhólismann,1,"['nkeog', 1]",alkohólismann,1,"['nkeog', 1]",False,True,
alkóhólistinn,4,"['nkeng', 4]",alkohólistinn,17,"['nkeng', 17]",False,True,
alkóhólisminn,1,"['nkeng', 1]",alkohólisminn,4,"['nkeng', 4]",False,True,
alkóhólismi,2,"['nken', 2]",alkohólismi,15,"['nken', 15]",False,True,
hólinu,1,"['nheþg', 1]",holinu,7,"['nheþg', 7]",False,True,
sóninn,3,"['nkeog', 3]",soninn,32,"['nkeog', 32]",False,True,
hópað,1,"['ssg', 1]",hopað,5,"['ssg', 5]",False,True,
hófinu,1,"['nheþg', 1]",hofinu,2,"['nheþg', 2]",False,True,
hólið,4,"['nheog', 2, 'nheng', 2]",holið,4,"['nheog', 3, 'nheng', 1]",False,True,
bógana,1,"['nkfog', 1]",bogana,2,"['nkfog', 2]",False,True,
rótinu,1,"['nheþg', 1]",rotinu,1,"['nheþg', 1]",False,True,
harmónikku,2,"['nveo', 2]",harmonikku,1,"['nveo', 1]",False,True,
rótaðist,1,"['sfm3eþ', 1]",rotaðist,3,"['sfm3eþ', 3]",False,True,
ópinu,1,"['nheþg', 1]",opinu,7,"['nheþg', 7]",False,True,
bakkanum,65,"['nkeþg', 65]",pakkanum,27,"['nkeþg', 27]",False,True,
böllum,14,"['nhfþ', 13, 'nkfþ', 1]",pöllum,4,"['nkfþ', 3, 'nhfþ', 1]",False,True,
búkarnir,3,"['nkfng', 3]",púkarnir,4,"['nkfng', 4]",False,True,
bollann,41,"['nkeog', 41]",pollann,1,"['nkeog', 1]",False,True,
bældi,9,"['sfg3eþ', 6, 'sfg1eþ', 3]",pældi,29,"['sfg1eþ', 16, 'sfg3eþ', 13]",False,True,
bollar,16,"['nkfn', 16]",pollar,8,"['nkfn', 8]",False,True,
bollana,13,"['nkfog', 13]",pollana,6,"['nkfog', 6]",False,True,
bakkað,4,"['sþghen', 2, 'ssg', 2]",pakkað,17,"['sþghen', 9, 'ssg', 8]",False,True,
bakkaði,29,"['sfg3eþ', 27, 'sfg1eþ', 2]",pakkaði,19,"['sfg3eþ', 13, 'sfg1eþ', 6]",False,True,
bakkann,68,"['nkeog', 68]",pakkann,34,"['nkeog', 34]",False,True,
bretta,8,"['sng', 8]",pretta,5,"['sng', 5]",False,True,
bassann,5,"['nkeog', 5]",passann,6,"['nkeog', 6]",False,True,
bassanum,1,"['nkeþg', 1]",passanum,3,"['nkeþg', 3]",False,True,
börtunum,1,"['nkfþg', 1]",pörtunum,1,"['nkfþg', 1]",False,True,
blástur,11,"['nkeo', 6, 'nken', 5]",plástur,12,"['nkeo', 9, 'nken', 3]",False,True,
bæling,1,"['nven', 1]",pæling,2,"['nven', 2]",False,True,
bakkarnir,2,"['nkfng', 2]",pakkarnir,3,"['nkfng', 3]",False,True,
bollarnir,3,"['nkfng', 3]",pollarnir,5,"['nkfng', 5]",False,True,
kambi,2,"['nkeþ', 2]",kampi,1,"['nkeþ', 1]",False,True,
bökkunum,7,"['nkfþg', 7]",pökkunum,3,"['nkfþg', 3]",False,True,
kambur,3,"['nken', 3]",kampur,1,"['nken', 1]",False,True,
kambinn,5,"['nkeog', 5]",kampinn,20,"['nkeog', 20]",False,True,
bakkana,5,"['nkfog', 5]",pakkana,10,"['nkfog', 10]",False,True,
bör,12,"['nhfo', 9, 'nhfn', 3]",pör,59,"['nhfn', 40, 'nhfo', 19]",False,True,
bakkinn,2,"['nkeng', 2]",pakkinn,4,"['nkeng', 4]",False,True,
bollanum,26,"['nkeþg', 26]",pollanum,1,"['nkeþg', 1]",False,True,
bælingu,1,"['nveo', 1]",pælingu,2,"['nveo', 2]",False,True,
bartar,1,"['nkfn', 1]",partar,3,"['nkfn', 3]",False,True,
búkana,2,"['nkfog', 2]",púkana,1,"['nkfog', 1]",False,True,
bælingin,1,"['nveng', 1]",pælingin,1,"['nveng', 1]",False,True,
búandi,1,"['slg', 1]",púandi,2,"['slg', 2]",False,True,
kambinum,4,"['nkeþg', 4]",kampinum,10,"['nkeþg', 10]",False,True,
kamburinn,1,"['nkeng', 1]",kampurinn,1,"['nkeng', 1]",False,True,
kambarnir,1,"['nkfng', 1]",kamparnir,2,"['nkfng', 2]",False,True,
kambana,5,"['nkfog', 5]",kampana,1,"['nkfog', 1]",False,True,
bullurnar,1,"['nvfng', 1]",pullurnar,1,"['nvfng', 1]",False,True,
pabbinn,36,"['nkeng', 36]",pappinn,1,"['nkeng', 1]",False,True,
pabbann,6,"['nkeog', 6]",pappann,5,"['nkeog', 5]",False,True,
hopað,5,"['ssg', 5]",hoppað,10,"['ssg', 10]",False,True,
knapar,1,"['nkfn', 1]",knappar,1,"['nkfn', 1]",False,True,
hopuðu,2,"['sfg3fþ', 2]",hoppuðu,10,"['sfg3fþ', 10]",False,True,
snapað,1,"['ssg', 1]",snappað,1,"['ssg', 1]",False,True,
krapann,1,"['nkeog', 1]",krappann,2,"['nkeog', 2]",False,True,
furðað,10,"['ssg', 10]",fuðrað,2,"['ssg', 2]",False,True,
furðaði,31,"['sfg3eþ', 24, 'sfg1eþ', 7]",fuðraði,7,"['sfg3eþ', 4, 'sfg1eþ', 3]",False,True,
furðar,13,"['sfg3en', 13]",fuðrar,5,"['sfg3en', 5]",False,True,
furðuðu,7,"['sfg3fþ', 7]",fuðruðu,1,"['sfg3fþ', 1]",False,True,
jörðuðum,2,"['sfg1fþ', 2]",jöðruðum,1,"['sfg1fþ', 1]",False,True,
verðinu,6,"['nheþg', 6]",veðrinu,36,"['nheþg', 36]",False,True,
eignarréttur,6,"['nken', 6]",eignaréttur,2,"['nken', 2]",False,True,
kjörrum,1,"['nhfþ', 1]",kjörum,57,"['nhfþ', 57]",False,True,
marraði,14,"['sfg3eþ', 14]",maraði,1,"['sfg3eþ', 1]",False,True,
marrar,4,"['sfg3en', 4]",marar,1,"['sfg3en', 1]",False,True,
marri,4,"['nheþ', 4]",mari,1,"['nheþ', 1]",False,True,
mýrarrauði,1,"['nken', 1]",mýrarauði,8,"['nken', 8]",False,True,
orrusta,2,"['nven', 2]",orusta,3,"['nven', 3]",False,True,
orrustu,15,"['nveþ', 8, 'nvee', 4, 'nveo', 3]",orustu,9,"['nvee', 7, 'nveo', 1, 'nveþ', 1]",False,True,
orrustum,2,"['nvfþ', 2]",orustum,3,"['nvfþ', 3]",False,True,
orrustuna,4,"['nveog', 4]",orustuna,4,"['nveog', 4]",False,True,
orrustunni,5,"['nveþg', 5]",orustunni,3,"['nveþg', 3]",False,True,
skammarræðu,1,"['nveo', 1]",skammaræðu,1,"['nveo', 1]",False,True,
þerri,1,"['nkeþ', 1]",þeri,1,"['nkeþ', 1]",False,True,
lánssamir,1,"['lkfnsf', 1]",lánsamir,1,"['lkfnsf', 1]",False,True,
bassinn,4,"['nkeng', 4]",basinn,1,"['nkeng', 1]",False,True,
kassettu,5,"['nveo', 5]",kasettu,3,"['nveo', 3]",False,True,
leikfimissalnum,3,"['nkeþg', 3]",leikfimisalnum,2,"['nkeþg', 2]",False,True,
mótsstað,1,"['nkeþ', 1]",mótstað,1,"['nkeþ', 1]",False,True,
bassanum,1,"['nkeþg', 1]",basanum,1,"['nkeþg', 1]",False,True,
edikssýru,1,"['nveo', 1]",ediksýru,1,"['nveo', 1]",False,True,
landsstjórninni,11,"['nveþg', 11]",landstjórninni,3,"['nveþg', 3]",False,True,
landssjóðs,1,"['nkee', 1]",landsjóðs,1,"['nkee', 1]",False,True,
rissinu,1,"['nheþg', 1]",risinu,16,"['nheþg', 16]",False,True,
landsstjórnina,2,"['nveog', 2]",landstjórnina,2,"['nveog', 2]",False,True,
bátsskeljum,1,"['nvfþ', 1]",bátskeljum,2,"['nvfþ', 2]",False,True,
sjálfsstjórninni,1,"['nveþg', 1]",sjálfstjórninni,2,"['nveþg', 2]",False,True,
liðssveit,1,"['nveþ', 1]",liðsveit,1,"['nveþ', 1]",False,True,
prestssetrið,5,"['nheng', 5]",prestsetrið,1,"['nheng', 1]",False,True,
dagssiglingu,1,"['nveo', 1]",dagsiglingu,1,"['nveo', 1]",False,True,
klassi,1,"['nken', 1]",klasi,1,"['nken', 1]",False,True,
hnussar,11,"['sfg3en', 11]",hnusar,7,"['sfg3en', 7]",False,True,
liðsstyrk,2,"['nkeo', 2]",liðstyrk,1,"['nkeo', 1]",False,True,
klössum,1,"['nkfþ', 1]",klösum,4,"['nkfþ', 4]",False,True,
bussa,1,"['nkeo', 1]",busa,1,"['nkeo', 1]",False,True,
prestssetrinu,2,"['nheþg', 2]",prestsetrinu,2,"['nheþg', 2]",False,True,
landsstjórnarinnar,2,"['nveeg', 2]",landstjórnarinnar,2,"['nveeg', 2]",False,True,
landsstjóri,1,"['nken', 1]",landstjóri,1,"['nken', 1]",False,True,
pússluspilinu,1,"['nheþg', 1]",púsluspilinu,2,"['nheþg', 2]",False,True,
námsskránni,1,"['nveþg', 1]",námskránni,2,"['nveþg', 2]",False,True,
myndin,314,"['nveng', 314]",myntin,1,"['nveng', 1]",False,True,
myndina,329,"['nveog', 329]",myntina,2,"['nveog', 2]",False,True,
henda,161,"['sng', 152, 'sfg3fn', 9]",henta,27,"['sng', 20, 'sfg3fn', 7]",False,True,
dúr,67,"['nkeþ', 54, 'nkeo', 7, 'nken', 6]",túr,26,"['nkeþ', 15, 'nkeo', 8, 'nken', 3]",False,True,
myndinni,238,"['nveþg', 238]",myntinni,2,"['nveþg', 2]",False,True,
mældan,3,"['lkeosf', 3]",mæltan,1,"['lkeosf', 1]",False,True,
holdsins,12,"['nheeg', 12]",holtsins,1,"['nheeg', 1]",False,True,
melding,1,"['nven', 1]",melting,2,"['nven', 2]",False,True,
dúrnum,18,"['nkeþg', 18]",túrnum,3,"['nkeþg', 3]",False,True,
dælir,13,"['sfg3en', 13]",tælir,1,"['sfg3en', 1]",False,True,
syndur,4,"['lkensf', 4]",syntur,1,"['lkensf', 1]",False,True,
dúni,2,"['nheþ', 2]",túni,33,"['nheþ', 33]",False,True,
dæmir,8,"['sfg3en', 6, 'sfg2en', 2]",tæmir,12,"['sfg3en', 11, 'sfg2en', 1]",False,True,
döfinni,5,"['nveþg', 5]",töfinni,1,"['nveþg', 1]",False,True,
einhendur,1,"['lkensf', 1]",einhentur,3,"['lkensf', 3]",False,True,
dæmdar,5,"['lvfnsf', 5]",tæmdar,3,"['lvfnsf', 3]",False,True,
pynda,2,"['sng', 2]",pynta,5,"['sng', 5]",False,True,
valdan,2,"['lkeosf', 2]",valtan,1,"['lkeosf', 1]",False,True,
pyndingum,3,"['nvfþ', 3]",pyntingum,7,"['nvfþ', 7]",False,True,
dottar,3,"['sfg3en', 2, 'nkfn', 1]",tottar,3,"['sfg3en', 2, 'nkfn', 1]",False,True,
pyndingunum,1,"['nvfþg', 1]",pyntingunum,2,"['nvfþg', 2]",False,True,
dældi,5,"['sfg3eþ', 5]",tældi,1,"['sfg3eþ', 1]",False,True,
löggildur,2,"['lkensf', 2]",löggiltur,12,"['lkensf', 12]",False,True,
ógildar,3,"['lvfnsf', 3]",ógiltar,1,"['lvfnsf', 1]",False,True,
valdur,12,"['lkensf', 12]",valtur,10,"['lkensf', 10]",False,True,
dottuðu,2,"['sfg3fþ', 2]",tottuðu,1,"['sfg3fþ', 1]",False,True,
dæmdist,3,"['sfm3eþ', 3]",tæmdist,10,"['sfm3eþ', 10]",False,True,
duggum,1,"['nvfþ', 1]",tuggum,1,"['nvfþ', 1]",False,True,
dugguna,1,"['nveog', 1]",tugguna,1,"['nveog', 1]",False,True,
duggan,1,"['nveng', 1]",tuggan,2,"['nveng', 2]",False,True,
duggunni,1,"['nveþg', 1]",tuggunni,1,"['nveþg', 1]",False,True,
dottandi,3,"['slg', 3]",tottandi,2,"['slg', 2]",False,True,
lundann,5,"['nkeog', 5]",luntann,1,"['nkeog', 1]",False,True,
dóli,1,"['nheþ', 1]",tóli,2,"['nheþ', 2]",False,True,
dignað,1,"['ssg', 1]",tignað,3,"['ssg', 3]",False,True,
æddu,19,"['sfg3fþ', 18, 'svg3fþ', 1]",ættu,365,"['svg3fþ', 361, 'sfg3fþ', 4]",False,True,
veiddist,3,"['sfm3eþ', 3]",veittist,21,"['sfm3eþ', 21]",False,True,
veiddu,8,"['sfg3fþ', 8]",veittu,66,"['sfg3fþ', 66]",False,True,
biddu,24,"['sbg2en', 24]",bittu,1,"['sbg2en', 1]",False,True,
neyddu,2,"['sfg3fþ', 2]",neyttu,1,"['sfg3fþ', 1]",False,True,
þræddu,4,"['sfg3fþ', 4]",þrættu,2,"['sfg3fþ', 2]",False,True,
studdur,2,"['lkensf', 2]",stuttur,47,"['lkensf', 47]",False,True,
ræddust,2,"['sfm3fþ', 2]",rættust,13,"['sfm3fþ', 13]",False,True,
sleddan,2,"['nveng', 2]",slettan,1,"['nveng', 1]",False,True,
klöddum,2,"['nkfþ', 2]",klöttum,2,"['nkfþ', 2]",False,True,
nóttina,493,"['nveog', 493]",nótina,2,"['nveog', 2]",False,True,
fluttu,88,"['sfg3fþ', 88]",flutu,14,"['sfg3fþ', 14]",False,True,
nóttunni,95,"['nveþg', 95]",nótunni,2,"['nveþg', 2]",False,True,
nóttin,77,"['nveng', 77]",nótin,1,"['nveng', 1]",False,True,
fattað,9,"['ssg', 9]",fatað,1,"['ssg', 1]",False,True,
flyttir,1,"['svg2eþ', 1]",flytir,1,"['svg2eþ', 1]",False,True,
ámáttlegan,1,"['lkeosf', 1]",ámátlegan,3,"['lkeosf', 3]",False,True,
nóttinni,54,"['nveþg', 54]",nótinni,5,"['nveþg', 5]",False,True,
mættra,1,"['lkfesf', 1]",mætra,1,"['lkfesf', 1]",False,True,
skottinu,21,"['nheþg', 21]",skotinu,16,"['nheþg', 16]",False,True,
parketti,1,"['nheþ', 1]",parketi,1,"['nheþ', 1]",False,True,
parkettinu,3,"['nheþg', 3]",parketinu,1,"['nheþg', 1]",False,True,
flattur,1,"['lkensf', 1]",flatur,25,"['lkensf', 25]",False,True,
ámáttlega,4,"['aa', 4]",ámátlega,9,"['aa', 9]",False,True,
settinu,2,"['nheþg', 2]",setinu,13,"['nheþg', 13]",False,True,
rottuðu,3,"['sfg3fþ', 3]",rotuðu,2,"['sfg3fþ', 2]",False,True,
lattir,1,"['lkfnsf', 1]",latir,8,"['lkfnsf', 8]",False,True,
móttak,1,"['nhen', 1]",mótak,1,"['nhen', 1]",False,True,
rúllunum,1,"['nvfþg', 1]",rullunum,1,"['nvfþg', 1]",False,True,
dúni,2,"['nheþ', 2]",duni,1,"['nheþ', 1]",False,True,
fússi,15,"['nheþ', 15]",fussi,3,"['nheþ', 3]",False,True,
kútana,2,"['nkfog', 2]",kutana,1,"['nkfog', 1]",False,True,
rúlluna,2,"['nveog', 2]",rulluna,6,"['nveog', 6]",False,True,
brúnuðu,1,"['sfg3fþ', 1]",brunuðu,10,"['sfg3fþ', 10]",False,True,
förinni,13,"['nveþg', 13]",vörinni,27,"['nveþg', 27]",False,True,
fæddust,25,"['sfm3fþ', 25]",væddust,1,"['sfm3fþ', 1]",False,True,
fegnir,22,"['lkfnsf', 22]",vegnir,3,"['lkfnsf', 3]",False,True,
fangana,16,"['nkfog', 16]",vangana,16,"['nkfog', 16]",False,True,
fangarnir,17,"['nkfng', 17]",vangarnir,4,"['nkfng', 4]",False,True,
fella,67,"['sng', 60, 'nven', 4, 'sfg3fn', 3]",vella,10,"['sfg3fn', 4, 'sng', 4, 'nven', 2]",False,True,
faxinu,1,"['nheþg', 1]",vaxinu,2,"['nheþg', 2]",False,True,
ferjunni,11,"['nveþg', 11]",verjunni,1,"['nveþg', 1]",False,True,
ólífur,6,"['nvfo', 4, 'nvfn', 2]",ólívur,9,"['nvfn', 6, 'nvfo', 3]",False,True,
seifa,1,"['sng', 1]",seiva,4,"['sng', 4]",False,True,
ólífum,7,"['nvfþ', 7]",ólívum,3,"['nvfþ', 3]",False,True,
finnið,10,"['sbg2fn', 7, 'sfg2fn', 3]",vinnið,2,"['sbg2fn', 1, 'sfg2fn', 1]",False,True,
fangann,21,"['nkeog', 21]",vangann,75,"['nkeog', 75]",False,True,
fíkjast,1,"['snm', 1]",víkjast,3,"['snm', 3]",False,True,
fægja,9,"['sng', 9]",vægja,4,"['sng', 4]",False,True,
finnanlegar,2,"['lvfnsf', 2]",vinnanlegar,1,"['lvfnsf', 1]",False,True,
förina,11,"['nveog', 11]",vörina,42,"['nveog', 42]",False,True,
fönguðu,1,"['sfg3fþ', 1]",vönguðu,3,"['sfg3fþ', 3]",False,True,
ófært,19,"['lhensf', 17, 'lheosf', 2]",óvært,9,"['lhensf', 5, 'lheosf', 4]",False,True,
færan,3,"['lkeosf', 3]",væran,3,"['lkeosf', 3]",False,True,
falist,9,"['ssm', 9]",valist,2,"['ssm', 2]",False,True,
fanganum,20,"['nkeþg', 20]",vanganum,18,"['nkeþg', 18]",False,True,
máfunum,1,"['nkfþg', 1]",mávunum,2,"['nkfþg', 2]",False,True,
færðin,7,"['nveng', 7]",værðin,2,"['nveng', 2]",False,True,
finnir,6,"['svg2en', 6]",vinnir,3,"['svg2en', 3]",False,True,
forkunnar,2,"['nvee', 2]",vorkunnar,5,"['nvee', 5]",False,True,
fælir,1,"['sfg3en', 1]",vælir,11,"['sfg3en', 11]",False,True,
færuð,4,"['svg2fþ', 4]",væruð,32,"['svg2fþ', 32]",False,True,
ófarið,6,"['lheosf', 5, 'lhensf', 1]",óvarið,4,"['lhensf', 3, 'lheosf', 1]",False,True,
máfarnir,3,"['nkfng', 3]",mávarnir,6,"['nkfng', 6]",False,True,
fífill,4,"['nkens', 3, 'nken', 1]",vífill,2,"['nkens', 1, 'nken', 1]",False,True,
feðraðir,1,"['lkfnsf', 1]",veðraðir,2,"['lkfnsf', 2]",False,True,
ólífurnar,1,"['nvfog', 1]",ólívurnar,3,"['nvfog', 3]",False,True,
feitast,1,"['snm', 1]",veitast,13,"['snm', 13]",False,True,
færðina,1,"['nveog', 1]",værðina,1,"['nveog', 1]",False,True,
forlagi,2,"['nheþ', 2]",vorlagi,2,"['nheþ', 2]",False,True,
fitjuðu,1,"['sfg3fþ', 1]",vitjuðu,1,"['sfg3fþ', 1]",False,True,
fermdust,1,"['sfm3fþ', 1]",vermdust,1,"['sfm3fþ', 1]",False,True,
földuð,1,"['lhfnsf', 1]",völduð,1,"['lhfnsf', 1]",False,True,
fermdir,1,"['lkfnsf', 1]",vermdir,1,"['lkfnsf', 1]",False,True,
máfur,6,"['nken', 6]",mávur,4,"['nken', 4]",False,True,
farðaður,2,"['lkensf', 2]",varðaður,3,"['lkensf', 3]",False,True,
býtið,3,"['nheog', 3]",bítið,21,"['nheog', 21]",False,True,
fýlnum,2,"['nkeþg', 2]",fílnum,2,"['nkeþg', 2]",False,True,
fýrað,2,"['ssg', 2]",fírað,1,"['ssg', 1]",False,True,
hýrðust,1,"['sfm3fþ', 1]",hírðust,3,"['sfm3fþ', 3]",False,True,
hýrst,1,"['ssm', 1]",hírst,3,"['ssm', 3]",False,True,
ljóstýra,3,"['nven', 3]",ljóstíra,1,"['nven', 1]",False,True,
ljóstýru,3,"['nveo', 2, 'nveþ', 1]",ljóstíru,3,"['nveo', 2, 'nveþ', 1]",False,True,
partýi,3,"['nheþ', 3]",partíi,12,"['nheþ', 12]",False,True,
partýinu,1,"['nheþg', 1]",partíinu,14,"['nheþg', 14]",False,True,
rommý,1,"['nheo', 1]",rommí,3,"['nheo', 3]",False,True,
rýmið,20,"['nheog', 11, 'nheng', 9]",rímið,3,"['nheng', 2, 'nheog', 1]",False,True,
rýminu,8,"['nheþg', 8]",ríminu,38,"['nheþg', 38]",False,True,
skrýtið,273,"['lhensf', 270, 'lheosf', 3]",skrítið,82,"['lhensf', 79, 'lheosf', 3]",False,True,
skrýtin,59,"['lvensf', 54, 'lhfosf', 3, 'lhfnsf', 2]",skrítin,25,"['lvensf', 19, 'lhfnsf', 3, 'lhfosf', 3]",False,True,
skrýtinn,43,"['lkensf', 41, 'lkeosf', 2]",skrítinn,18,"['lkensf', 15, 'lkeosf', 3]",False,True,
skrýtlum,1,"['nvfþ', 1]",skrítlum,1,"['nvfþ', 1]",False,True,
skrýtnar,17,"['lvfosf', 10, 'lvfnsf', 7]",skrítnar,3,"['lvfnsf', 2, 'lvfosf', 1]",False,True,
skrýtni,4,"['lkenvf', 4]",skrítni,1,"['lkenvf', 1]",False,True,
skrýtnir,6,"['lkfnsf', 6]",skrítnir,8,"['lkfnsf', 8]",False,True,
skýrðar,3,"['lvfnsf', 3]",skírðar,1,"['lvfnsf', 1]",False,True,
skýrði,116,"['sfg3eþ', 103, 'sfg1eþ', 13]",skírði,10,"['sfg3eþ', 8, 'sfg1eþ', 2]",False,True,
skýrist,15,"['sfm3en', 15]",skírist,1,"['sfm3en', 1]",False,True,
skýrleik,1,"['nkeo', 1]",skírleik,1,"['nkeo', 1]",False,True,
skýrri,8,"['lveþsf', 8]",skírri,1,"['lveþsf', 1]",False,True,
stórskrýtið,1,"['lhensf', 1]",stórskrítið,1,"['lhensf', 1]",False,True,
sýg,3,"['sfg1en', 3]",síg,5,"['sfg1en', 5]",False,True,
sýgur,32,"['sfg3en', 32]",sígur,43,"['sfg3en', 43]",False,True,
týnast,22,"['snm', 15, 'sfm3fn', 7]",tínast,28,"['snm', 20, 'sfm3fn', 8]",False,True,
týnd,34,"['lvensf', 33, 'lhfnsf', 1]",tínd,4,"['lvensf', 2, 'lhfnsf', 2]",False,True,
týndar,3,"['lvfnsf', 3]",tíndar,1,"['lvfnsf', 1]",False,True,
týndir,12,"['lkfnsf', 12]",tíndir,1,"['lkfnsf', 1]",False,True,
týndumst,3,"['sfm1fþ', 3]",tíndumst,1,"['sfm1fþ', 1]",False,True,
týnt,38,"['ssg', 29, 'lhensf', 9]",tínt,12,"['ssg', 8, 'lhensf', 4]",False,True,
týpa,13,"['nven', 13]",típa,2,"['nven', 2]",False,True,
ýtarlega,6,"['aa', 5, 'lveosf', 1]",ítarlega,46,"['aa', 36, 'lveosf', 10]",False,True,
ýtarlegan,1,"['lkeosf', 1]",ítarlegan,3,"['lkeosf', 3]",False,True,
ýtarlegar,3,"['lvfnsf', 2, 'lvfosf', 1]",ítarlegar,22,"['lvfnsf', 15, 'lvfosf', 7]",False,True,
byði,35,"['svg3eþ', 31, 'svg1eþ', 4]",biði,81,"['svg3eþ', 74, 'svg1eþ', 7]",False,True,
byrgðu,3,"['sfg3fþ', 3]",birgðu,2,"['sfg3fþ', 2]",False,True,
byrginn,7,"['nkeog', 7]",birginn,6,"['nkeog', 6]",False,True,
byrgt,6,"['ssg', 4, 'lhensf', 2]",birgt,3,"['ssg', 2, 'lhensf', 1]",False,True,
byrgur,1,"['lkensf', 1]",birgur,1,"['lkensf', 1]",False,True,
byrst,4,"['ssm', 4]",birst,69,"['ssm', 69]",False,True,
flykkinu,1,"['nheþg', 1]",flikkinu,1,"['nheþg', 1]",False,True,
geysa,2,"['sfg3fn', 1, 'sng', 1]",geisa,8,"['sng', 7, 'sfg3fn', 1]",False,True,
glytti,1,"['sfg3eþ', 1]",glitti,29,"['sfg3eþ', 29]",False,True,
greyptar,1,"['lvfnsf', 1]",greiptar,1,"['lvfnsf', 1]",False,True,
gyrta,1,"['lkfosf', 1]",girta,1,"['lkfosf', 1]",False,True,
gyrti,5,"['sfg3eþ', 3, 'sfg1eþ', 2]",girti,15,"['sfg3eþ', 14, 'sfg1eþ', 1]",False,True,
gyrtu,1,"['sfg3fþ', 1]",girtu,4,"['sfg3fþ', 4]",False,True,
hreyfur,1,"['lkensf', 1]",hreifur,5,"['lkensf', 5]",False,True,
hylling,1,"['nven', 1]",hilling,4,"['nven', 4]",False,True,
kynoka,1,"['sng', 1]",kinoka,1,"['sng', 1]",False,True,
kyrjar,3,"['sfg3en', 3]",kirjar,1,"['sfg3en', 1]",False,True,
kyrtillinn,3,"['nkeng', 3]",kirtillinn,5,"['nkeng', 5]",False,True,
kyrtli,9,"['nkeþ', 9]",kirtli,2,"['nkeþ', 2]",False,True,
kyrtlinum,9,"['nkeþg', 9]",kirtlinum,1,"['nkeþg', 1]",False,True,
kyrtlum,2,"['nkfþ', 2]",kirtlum,1,"['nkfþ', 1]",False,True,
leytinu,6,"['nheþg', 6]",leitinu,1,"['nheþg', 1]",False,True,
lystina,2,"['nveog', 2]",listina,15,"['nveog', 15]",False,True,
mynninu,1,"['nheþg', 1]",minninu,21,"['nheþg', 21]",False,True,
